;model_name;config;dropout;train_loss;train_rmse;train_mae;train_mape;valid_loss;valid_rmse;valid_mae;valid_mape;test_rmse;test_mae;test_mape;epochs;batch_train;input_shape;total_time;time_step;splits
143;model3_144_l-50_l-50_l-20_d-0.2;{'name': 'model3_144_l-50_l-50_l-20_d-0.2', 'layers': [{'type': 'lstm', 'cells': 50, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 32, 'timesteps': 1};0.2;1.1967687024043339;0.0;0.8316527170931348;0.0;0.5097444570153067;0.0;0.6065240216137159;0.0;0.0;0.0;0.0;5/50;32.0;(16184, [1], 44);20.927838802337646;0.0;[0.8]
144;model3_145_l-100;{'name': 'model3_145_l-100', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 32, 'timesteps': 1};0.0;0.7459438719676051;0.0;0.602054576029872;0.0;0.18076252904121237;0.0;0.3381763726177782;0.0;0.0;0.0;0.0;1/50;32.0;(16184, [1], 44);10.84717869758606;0.0;[0.8]
145;model3_146_l-100_d-0.1;{'name': 'model3_146_l-100_d-0.1', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 32, 'timesteps': 1};0.1;0.7627565880389054;0.0;0.6029862926738097;0.0;0.20010834205711242;0.0;0.356412673940753;0.0;0.0;0.0;0.0;1/50;32.0;(16184, [1], 44);11.616920232772827;0.0;[0.8]
146;model3_147_l-100_d-0.2;{'name': 'model3_147_l-100_d-0.2', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 32, 'timesteps': 1};0.2;0.4761817815003566;0.0;0.45087881650001105;0.0;0.16031954275204405;0.0;0.32199071067394597;0.0;0.0;0.0;0.0;13/50;32.0;(16184, [1], 44);31.359671592712402;0.0;[0.8]
147;model3_148_l-100_l-10;{'name': 'model3_148_l-100_l-10', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 32, 'timesteps': 1};0.0;0.9415199435546552;0.0;0.7226469094800477;0.0;0.48954625265433055;0.0;0.5895858851104679;0.0;0.0;0.0;0.0;1/50;32.0;(16184, [1], 44);16.247270822525024;0.0;[0.8]
148;model3_149_l-100_l-10_d-0.1;{'name': 'model3_149_l-100_l-10_d-0.1', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 32, 'timesteps': 1};0.1;0.5955709977315204;0.0;0.5207180215211789;0.0;0.14431247581718581;0.0;0.30321300973986637;0.0;0.0;0.0;0.0;6/50;32.0;(16184, [1], 44);31.587759494781494;0.0;[0.8]
149;model3_150_l-100_l-10_d-0.2;{'name': 'model3_150_l-100_l-10_d-0.2', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 32, 'timesteps': 1};0.2;0.6587310324210932;0.0;0.5566705637934184;0.0;0.15513808756033973;0.0;0.31405786004396946;0.0;0.0;0.0;0.0;9/50;32.0;(16184, [1], 44);40.49942636489868;0.0;[0.8]
150;model3_151_l-100_l-20;{'name': 'model3_151_l-100_l-20', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 32, 'timesteps': 1};0.0;1.1959640838316468;0.0;0.8311043132354717;0.0;0.5080579642464619;0.0;0.6052759454982115;0.0;0.0;0.0;0.0;6/50;32.0;(16184, [1], 44);20.499372482299805;0.0;[0.8]
151;model3_152_l-100_l-20_d-0.1;{'name': 'model3_152_l-100_l-20_d-0.1', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 32, 'timesteps': 1};0.1;0.5948084908638998;0.0;0.5092225092472417;0.0;0.1629343708737357;0.0;0.314498909334145;0.0;0.0;0.0;0.0;3/50;32.0;(16184, [1], 44);21.21589183807373;0.0;[0.8]
152;model3_153_l-100_l-20_d-0.2;{'name': 'model3_153_l-100_l-20_d-0.2', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 32, 'timesteps': 1};0.2;0.6388522930221983;0.0;0.5491695446469406;0.0;0.1285401106913491;0.0;0.2844933084037044;0.0;0.0;0.0;0.0;5/50;32.0;(16184, [1], 44);30.97003960609436;0.0;[0.8]
153;model3_154_l-100_l-10;{'name': 'model3_154_l-100_l-10', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 32, 'timesteps': 1};0.0;0.5310798934384221;0.0;0.4689291589478455;0.0;0.17084503900444153;0.0;0.324321382559172;0.0;0.0;0.0;0.0;4/50;32.0;(16184, [1], 44);19.339333295822144;0.0;[0.8]
154;model3_155_l-100_l-10_d-0.1;{'name': 'model3_155_l-100_l-10_d-0.1', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 32, 'timesteps': 1};0.1;0.6210754044759687;0.0;0.51996170777348;0.0;0.12832830108628415;0.0;0.285730653175033;0.0;0.0;0.0;0.0;3/50;32.0;(16184, [1], 44);23.100416660308838;0.0;[0.8]
155;model3_156_l-100_l-10_d-0.2;{'name': 'model3_156_l-100_l-10_d-0.2', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 32, 'timesteps': 1};0.2;0.632019742060047;0.0;0.5441833969094966;0.0;0.14108024622396667;0.0;0.3014434882909945;0.0;0.0;0.0;0.0;5/50;32.0;(16184, [1], 44);29.27676773071289;0.0;[0.8]
