;model_name;config;dropout;train_loss;train_rmse;train_mae;train_mape;valid_loss;valid_rmse;valid_mae;valid_mape;test_rmse;test_mae;test_mape;epochs;batch_train;input_shape;total_time;time_step;splits
10;05_11_l-5_l-20_d-0.1;{'name': '05_11_l-5_l-20_d-0.1', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.1;0.41572350114732043;0.0;0.39846590533035625;0.0;0.2042614409542773;0.0;0.36420326604785624;0.0;0.0;0.0;0.0;5/30;8.0;(18240, [1], 76);190.6921796798706;0.0;2017-02-01 00:00:00+01:00
11;05_12_l-5_l-20_d-0.2;{'name': '05_12_l-5_l-20_d-0.2', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.2;0.4493485276621517;0.0;0.4224695429336606;0.0;0.1827085356109596;0.0;0.33934546350256395;0.0;0.0;0.0;0.0;5/30;8.0;(18240, [1], 76);191.8030560016632;0.0;2017-02-01 00:00:00+01:00
12;05_13_l-5_l-10;{'name': '05_13_l-5_l-10', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.0;0.4060677409329321;0.0;0.38874859412776697;0.0;0.1808236736667408;0.0;0.3383180153997321;0.0;0.0;0.0;0.0;4/30;8.0;(18240, [1], 76);160.48154997825623;0.0;2017-02-01 00:00:00+01:00
13;05_14_l-5_l-10_d-0.1;{'name': '05_14_l-5_l-10_d-0.1', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.1;0.4264031433364532;0.0;0.40417721630237474;0.0;0.18090548339348875;0.0;0.3425378240644932;0.0;0.0;0.0;0.0;6/30;8.0;(18240, [1], 76);186.13868880271912;0.0;2017-02-01 00:00:00+01:00
14;05_15_l-5_l-10_d-0.2;{'name': '05_15_l-5_l-10_d-0.2', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.2;0.4727596300659219;0.0;0.43789524905252875;0.0;0.19111004233638054;0.0;0.35269930782286746;0.0;0.0;0.0;0.0;4/30;8.0;(18240, [1], 76);161.95893454551697;0.0;2017-02-01 00:00:00+01:00
15;05_16_l-5_l-10_l-10;{'name': '05_16_l-5_l-10_l-10', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.0;0.40886547173291193;0.0;0.3924570068279935;0.0;0.2210021331454954;0.0;0.3725868245227295;0.0;0.0;0.0;0.0;7/30;8.0;(18240, [1], 76);292.0011053085327;0.0;2017-02-01 00:00:00+01:00
16;05_17_l-5_l-10_l-10_d-0.1;{'name': '05_17_l-5_l-10_l-10_d-0.1', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.1;0.46280075330491455;0.0;0.4368200586014019;0.0;0.21528063843582282;0.0;0.3686962527173914;0.0;0.0;0.0;0.0;7/30;8.0;(18240, [1], 76);303.96729040145874;0.0;2017-02-01 00:00:00+01:00
17;05_18_l-5_l-10_l-10_d-0.2;{'name': '05_18_l-5_l-10_l-10_d-0.2', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.2;0.4496195032554903;0.0;0.42948802288727866;0.0;0.18087896595151456;0.0;0.33488778957051407;0.0;0.0;0.0;0.0;10/30;8.0;(18240, [1], 76);385.14302253723145;0.0;2017-02-01 00:00:00+01:00
18;05_19_l-5_l-10_l-15;{'name': '05_19_l-5_l-10_l-15', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 15, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.0;0.40190886542545184;0.0;0.3836645594973673;0.0;0.20862827221393226;0.0;0.36919347646139694;0.0;0.0;0.0;0.0;5/30;8.0;(18240, [1], 76);206.06356000900269;0.0;2017-02-01 00:00:00+01:00
19;05_20_l-5_l-10_l-15_d-0.1;{'name': '05_20_l-5_l-10_l-15_d-0.1', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 15, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.1;0.44855159452121723;0.0;0.4329619039209527;0.0;0.21120292654367195;0.0;0.36195636975268525;0.0;0.0;0.0;0.0;7/30;8.0;(18240, [1], 76);276.9274125099182;0.0;2017-02-01 00:00:00+01:00
20;05_21_l-5_l-10_l-15_d-0.2;{'name': '05_21_l-5_l-10_l-15_d-0.2', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 15, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.2;0.5290305744029434;0.0;0.4816208077480265;0.0;0.21214105639087952;0.0;0.3684250336107716;0.0;0.0;0.0;0.0;5/30;8.0;(18240, [1], 76);236.86460494995117;0.0;2017-02-01 00:00:00+01:00
21;05_22_l-5_l-10_l-20;{'name': '05_22_l-5_l-10_l-20', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.0;0.41674459013851;0.0;0.3990294100214286;0.0;0.2506267614826037;0.0;0.40330359202466515;0.0;0.0;0.0;0.0;4/30;8.0;(18240, [1], 76);207.13343405723572;0.0;2017-02-01 00:00:00+01:00
22;05_23_l-5_l-10_l-20_d-0.1;{'name': '05_23_l-5_l-10_l-20_d-0.1', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.1;0.437455044486948;0.0;0.41964157805941477;0.0;0.22398864344505823;0.0;0.3804170840109388;0.0;0.0;0.0;0.0;11/30;8.0;(18240, [1], 76);424.06500577926636;0.0;2017-02-01 00:00:00+01:00
23;05_24_l-5_l-10_l-20_d-0.2;{'name': '05_24_l-5_l-10_l-20_d-0.2', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.2;0.4744086330371047;0.0;0.4469095257543877;0.0;0.21977915842568077;0.0;0.371137568024559;0.0;0.0;0.0;0.0;7/30;8.0;(18240, [1], 76);304.53157448768616;0.0;2017-02-01 00:00:00+01:00
24;05_25_l-5_l-20;{'name': '05_25_l-5_l-20', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.0;0.4293356089119538;0.0;0.40713832398933736;0.0;0.16681567957449148;0.0;0.32153287705589545;0.0;0.0;0.0;0.0;3/30;8.0;(18240, [1], 76);136.54818391799927;0.0;2017-02-01 00:00:00+01:00
25;05_26_l-5_l-20_d-0.1;{'name': '05_26_l-5_l-20_d-0.1', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.1;0.4321014919995306;0.0;0.4091107402805631;0.0;0.1773560812355738;0.0;0.33400522672424193;0.0;0.0;0.0;0.0;4/30;8.0;(18240, [1], 76);161.90692806243896;0.0;2017-02-01 00:00:00+01:00
26;05_27_l-5_l-20_d-0.2;{'name': '05_27_l-5_l-20_d-0.2', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.2;0.43991378617213567;0.0;0.4157697031511353;0.0;0.20983607423687844;0.0;0.3674216086142941;0.0;0.0;0.0;0.0;7/30;8.0;(18240, [1], 76);188.26995539665222;0.0;2017-02-01 00:00:00+01:00
27;05_28_l-5_l-20_l-10;{'name': '05_28_l-5_l-20_l-10', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.0;0.3761633951721147;0.0;0.3635432634915209;0.0;0.20542549652357897;0.0;0.36283021565657436;0.0;0.0;0.0;0.0;10/30;8.0;(18240, [1], 76);385.0072319507599;0.0;2017-02-01 00:00:00+01:00
28;05_29_l-5_l-20_l-10_d-0.1;{'name': '05_29_l-5_l-20_l-10_d-0.1', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.1;0.4737449243609597;0.0;0.44602854817027326;0.0;0.23790059838313282;0.0;0.3917372973080267;0.0;0.0;0.0;0.0;6/30;8.0;(18240, [1], 76);273.78631114959717;0.0;2017-02-01 00:00:00+01:00
29;05_30_l-5_l-20_l-10_d-0.2;{'name': '05_30_l-5_l-20_l-10_d-0.2', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.2;0.45533712865507003;0.0;0.43138968499720487;0.0;0.18233008372082718;0.0;0.34185640860283584;0.0;0.0;0.0;0.0;9/30;8.0;(18240, [1], 76);367.0215890407562;0.0;2017-02-01 00:00:00+01:00
30;05_31_l-5_l-20_l-15;{'name': '05_31_l-5_l-20_l-15', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 15, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.0;0.4026725220545287;0.0;0.3929102715010869;0.0;0.2626276009250432;0.0;0.404786469905;0.0;0.0;0.0;0.0;10/30;8.0;(18240, [1], 76);392.4589557647705;0.0;2017-02-01 00:00:00+01:00
31;05_32_l-5_l-20_l-15_d-0.1;{'name': '05_32_l-5_l-20_l-15_d-0.1', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 15, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.1;0.42415806895077;0.0;0.40690874343476535;0.0;0.17033930602503874;0.0;0.32521221360289737;0.0;0.0;0.0;0.0;10/30;8.0;(18240, [1], 76);407.1667175292969;0.0;2017-02-01 00:00:00+01:00
32;05_33_l-5_l-20_l-15_d-0.2;{'name': '05_33_l-5_l-20_l-15_d-0.2', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 15, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.2;0.5060000307510787;0.0;0.46715855620098873;0.0;0.2244165507778362;0.0;0.373889967161966;0.0;0.0;0.0;0.0;12/30;8.0;(18240, [1], 76);441.79184103012085;0.0;2017-02-01 00:00:00+01:00
33;05_34_l-5_l-20_l-20;{'name': '05_34_l-5_l-20_l-20', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.0;0.3923008018359644;0.0;0.375513691549075;0.0;0.26844530356557744;0.0;0.42865411416022925;0.0;0.0;0.0;0.0;7/30;8.0;(18240, [1], 76);306.8130075931549;0.0;2017-02-01 00:00:00+01:00
34;05_35_l-5_l-20_l-20_d-0.1;{'name': '05_35_l-5_l-20_l-20_d-0.1', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.1;0.46936914049346296;0.0;0.4396882540007171;0.0;0.1964285622877804;0.0;0.3597994956204243;0.0;0.0;0.0;0.0;6/30;8.0;(18240, [1], 76);287.406334400177;0.0;2017-02-01 00:00:00+01:00
35;05_36_l-5_l-20_l-20_d-0.2;{'name': '05_36_l-5_l-20_l-20_d-0.2', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.2;0.43598688732035634;0.0;0.42374737003180935;0.0;0.21748267388249046;0.0;0.3772148913948944;0.0;0.0;0.0;0.0;8/30;8.0;(18240, [1], 76);345.4891996383667;0.0;2017-02-01 00:00:00+01:00
36;05_37_l-5_l-50;{'name': '05_37_l-5_l-50', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.0;0.3788559024793166;0.0;0.36439432924115017;0.0;0.1997470044338945;0.0;0.3595623702235651;0.0;0.0;0.0;0.0;7/30;8.0;(18240, [1], 76);242.27626657485962;0.0;2017-02-01 00:00:00+01:00
37;05_38_l-5_l-50_d-0.1;{'name': '05_38_l-5_l-50_d-0.1', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.1;0.400351911234458;0.0;0.3858258021350035;0.0;0.19574789980859414;0.0;0.3566764099360035;0.0;0.0;0.0;0.0;9/30;8.0;(18240, [1], 76);220.88296031951904;0.0;2017-02-01 00:00:00+01:00
38;05_39_l-5_l-50_d-0.2;{'name': '05_39_l-5_l-50_d-0.2', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.2;0.3892196766555252;0.0;0.38097514318743425;0.0;0.17332309224283354;0.0;0.32553282809819567;0.0;0.0;0.0;0.0;15/30;8.0;(18240, [1], 76);409.24038434028625;0.0;2017-02-01 00:00:00+01:00
39;05_40_l-5_l-50_l-10;{'name': '05_40_l-5_l-50_l-10', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.0;1.0174612728429533;0.0;0.7561405266149035;0.0;1.0975332046305484;0.0;0.8384377482722987;0.0;0.0;0.0;0.0;6/30;8.0;(18240, [1], 76);193.144145488739;0.0;2017-02-01 00:00:00+01:00
40;05_41_l-5_l-50_l-10_d-0.1;{'name': '05_41_l-5_l-50_l-10_d-0.1', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.1;0.4239672916104482;0.0;0.40451016877941265;0.0;0.22210146431053432;0.0;0.3785776018998341;0.0;0.0;0.0;0.0;14/30;8.0;(18240, [1], 76);514.3580529689789;0.0;2017-02-01 00:00:00+01:00
41;05_42_l-5_l-50_l-10_d-0.2;{'name': '05_42_l-5_l-50_l-10_d-0.2', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.2;0.4602340847231333;0.0;0.43899254841942403;0.0;0.25296413057418377;0.0;0.3928520018071459;0.0;0.0;0.0;0.0;15/30;8.0;(18240, [1], 76);585.7636876106262;0.0;2017-02-01 00:00:00+01:00
42;05_43_l-5_l-50_l-15;{'name': '05_43_l-5_l-50_l-15', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 15, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.0;0.37614451376889757;0.0;0.3652717222913021;0.0;0.2385187616894479;0.0;0.39566384087594453;0.0;0.0;0.0;0.0;18/30;8.0;(18240, [1], 76);634.7862010002136;0.0;2017-02-01 00:00:00+01:00
43;05_44_l-5_l-50_l-15_d-0.1;{'name': '05_44_l-5_l-50_l-15_d-0.1', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 15, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.1;0.45913490332564005;0.0;0.43173585246570345;0.0;0.22956952935068362;0.0;0.37700918243315656;0.0;0.0;0.0;0.0;7/30;8.0;(18240, [1], 76);330.07206892967224;0.0;2017-02-01 00:00:00+01:00
44;05_45_l-5_l-50_l-15_d-0.2;{'name': '05_45_l-5_l-50_l-15_d-0.2', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 15, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.2;0.48539658540041847;0.0;0.45028030860907675;0.0;0.20416206951771879;0.0;0.3570531023045381;0.0;0.0;0.0;0.0;9/30;8.0;(18240, [1], 76);329.2739498615265;0.0;2017-02-01 00:00:00+01:00
