;model_name;config;dropout;train_loss;train_rmse;train_mae;train_mape;valid_loss;valid_rmse;valid_mae;valid_mape;test_rmse;test_mae;test_mape;epochs;batch_train;input_shape;total_time;time_step;splits
0;04_1_l-5;{'name': '04_1_l-5', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.0;0.44625902293620656;0.0;0.4145122605841607;0.0;0.14324746529669746;0.0;0.3007642634441717;0.0;0.0;0.0;0.0;2/30;8.0;(18240, [1], 45);80.66113686561584;0.0;2017-02-01 00:00:00+01:00
1;04_2_l-5_d-0.1;{'name': '04_2_l-5_d-0.1', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.1;0.432354973078059;0.0;0.40382687095961156;0.0;0.13877716687561029;0.0;0.30209275854653433;0.0;0.0;0.0;0.0;12/30;8.0;(18240, [1], 45);215.9346797466278;0.0;2017-02-01 00:00:00+01:00
2;04_3_l-5_d-0.2;{'name': '04_3_l-5_d-0.2', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.2;0.46742039662045465;0.0;0.4333425888571104;0.0;0.16062116945517788;0.0;0.3185497211913268;0.0;0.0;0.0;0.0;5/30;8.0;(18240, [1], 45);75.0205717086792;0.0;2017-02-01 00:00:00+01:00
3;04_4_l-5_l-10;{'name': '04_4_l-5_l-10', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.0;0.41451278989099366;0.0;0.39381290806392044;0.0;0.14095524233753645;0.0;0.2995650751450867;0.0;0.0;0.0;0.0;4/30;8.0;(18240, [1], 45);161.1056718826294;0.0;2017-02-01 00:00:00+01:00
4;04_5_l-5_l-10_d-0.1;{'name': '04_5_l-5_l-10_d-0.1', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.1;0.429947027034742;0.0;0.4057364909911708;0.0;0.13761376374781034;0.0;0.29629438720937623;0.0;0.0;0.0;0.0;9/30;8.0;(18240, [1], 45);209.61147904396057;0.0;2017-02-01 00:00:00+01:00
5;04_6_l-5_l-10_d-0.2;{'name': '04_6_l-5_l-10_d-0.2', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.2;0.46686266615998057;0.0;0.4377714282130463;0.0;0.1583033065963128;0.0;0.3172868259512542;0.0;0.0;0.0;0.0;5/30;8.0;(18240, [1], 45);118.12309098243713;0.0;2017-02-01 00:00:00+01:00
6;04_7_l-5_l-15;{'name': '04_7_l-5_l-15', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 15, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.0;0.3993946831348391;0.0;0.3813191604302183;0.0;0.15451659276681184;0.0;0.31660361382946894;0.0;0.0;0.0;0.0;6/30;8.0;(18240, [1], 45);182.64648914337158;0.0;2017-02-01 00:00:00+01:00
7;04_8_l-5_l-15_d-0.1;{'name': '04_8_l-5_l-15_d-0.1', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 15, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.1;0.4725241393467162;0.0;0.43785008157423716;0.0;0.16649148595854313;0.0;0.3245452820209035;0.0;0.0;0.0;0.0;2/30;8.0;(18240, [1], 45);120.75524187088013;0.0;2017-02-01 00:00:00+01:00
8;04_9_l-5_l-15_d-0.2;{'name': '04_9_l-5_l-15_d-0.2', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 15, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.2;0.4384249222200372;0.0;0.41504420960534427;0.0;0.13496223774487398;0.0;0.28869036256678793;0.0;0.0;0.0;0.0;11/30;8.0;(18240, [1], 45);260.78782296180725;0.0;2017-02-01 00:00:00+01:00
9;04_10_l-5_l-20;{'name': '04_10_l-5_l-20', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.0;0.6846232771839137;0.0;0.5607103297380698;0.0;0.16950882768274791;0.0;0.3292675588377996;0.0;0.0;0.0;0.0;1/30;8.0;(18240, [1], 45);95.89785194396973;0.0;2017-02-01 00:00:00+01:00
