idx,tbats_fc
1362,8442.3820444357
1363,8280.48760812605
1364,8110.2482353999
1365,7942.96371638649
1366,7789.68575597957
1367,7660.46525732849
1368,7563.66787302698
1369,7505.40446735083
1370,7489.11530180773
1371,7515.3362801847
1372,7581.66318213736
1373,7682.91632168752
1374,7811.49440828501
1375,7957.89349416473
1376,8111.35564129086
1377,8260.60310092505
1378,8394.60797123479
1379,8503.34488051222
1380,8578.47540027813
1381,8613.91754496957
1382,8606.2615460013
1383,8555.00356407194
1384,8462.58141073038
1385,8334.20984289857
1386,8177.52665276053
1387,8002.07366935521
1388,7818.64803865265
1389,7638.56798915059
1390,7472.90311765238
1391,7331.72164773454
1392,7223.40595671144
1393,7154.08301448189
1394,7127.20854655383
1395,7143.33325746398
1396,7200.06704366686
1397,7292.24363228885
1398,7412.27442343051
1399,7550.66741977467
1400,7696.67587681679
1401,7839.03246677806
1402,7966.71892163906
1403,8069.71870288485
1404,8139.70140225491
1405,8170.59223021383
1406,8158.98777994836
1407,8104.38973077614
1408,8009.24056199377
1409,7878.75884087137
1410,7720.58530721246
1411,7544.26387082429
1412,7360.59288868387
1413,7180.89092884092
1414,7016.22705572083
1415,6876.66808933682
1416,6770.59413421767
1417,6704.12902143294
1418,6680.72447600764
1419,6700.92634593692
1420,6762.33882186739
1421,6859.78908383128
1422,6985.68115270547
1423,7130.51483014007
1424,7283.53436025868
1425,7433.46260617473
1426,7569.27070674402
1427,7680.93076112533
1428,7760.10024542151
1429,7800.69151809505
1430,7799.2876019398
1431,7755.37590646911
1432,7671.38396172157
1433,7552.51472716335
1434,7406.39269807712
1435,7242.54492575175
1436,7071.75231822654
1437,6905.31542859806
1438,6754.28476551863
1439,6628.70807836051
1440,6536.94591281551
1441,6485.10208027513
1442,6476.60785324449
1443,6511.98822296173
1444,6588.82614824946
1445,6701.92723194345
1446,6843.67360252936
1447,7004.54288468986
1448,7173.75689202129
1449,7340.01583492123
1450,7492.26800902281
1451,7620.4625117037
1452,7716.23369089726
1453,7773.47068285493
1454,7788.73322659634
1455,7761.48541886191
1456,7694.13148052356
1457,7591.85109808712
1458,7462.24556263053
1459,7314.81882244671
1460,7160.32881609949
1461,7010.05329285525
1462,6875.0201550747
1463,6765.25477499395
1464,6689.09558162063
1465,6652.62456104615
1466,6659.25148238435
1467,6709.4801854653
1468,6800.87285926891
1469,6928.21474740214
1470,7083.86805820996
1471,7258.29096318254
1472,7440.68631687904
1473,7619.73589133103
1474,7784.37009026457
1475,7924.52069063267
1476,8031.80531565056
1477,8100.09699594915
1478,8125.94000655031
1479,8108.78364344726
1480,8051.01801071548
1481,7957.8093817587
1482,7836.74635700659
1483,7697.32093430663
1484,7550.27985869379
1485,7406.89045847736
1486,7278.17100220741
1487,7174.13802892957
1488,7103.12194743517
1489,7071.19754779054
1490,7081.76823733991
1491,7135.33233729676
1492,7229.44736889566
1493,7358.89476539782
1494,7516.0337875311
1495,7691.32052601973
1496,7873.95662441828
1497,8052.6235152087
1498,8216.2521344974
1499,8354.775662803
1500,8459.8139961287
1501,8525.24330393699
1502,8547.611861735
1503,8526.37382205986
1504,8463.92499479725
1505,8365.4382004474
1506,8238.50941866596
1507,8092.63884833543
1508,7938.58224586491
1509,7787.61674867378
1510,7650.77121843913
1511,7538.07355653517
1512,7457.86628739212
1513,7416.23705308068
1514,7416.60283134024
1515,7459.47621319078
1516,7542.4296691272
1517,7660.26024021682
1518,7805.3434317106
1519,7968.15219285338
1520,8137.90561613965
1521,8303.30314900675
1522,8453.29428333631
1523,8577.83127029015
1524,8668.55356471061
1525,8719.35735574043
1526,8726.8113714088
1527,8690.39062101202
1528,8612.51214626196
1529,8498.37034485746
1530,8355.58308884751
1531,8193.67275408423
1532,8023.4175275061
1533,7856.11719925049
1534,7702.82347421928
1535,7573.5872555699
1536,7476.77419590419
1537,7418.49515950597
1538,7402.19040789097
1539,7428.39584485421
1540,7494.7072500593
1541,7595.944937536
1542,7724.5076167421
1543,7870.8913399204
1544,8024.33816904297
1545,8173.57035537935
1546,8307.55999710484
1547,8416.28172251945
1548,8491.39710315173
1549,8526.82415344654
1550,8519.15310482637
1551,8467.88011799758
1552,8375.44300451678
1553,8247.05652131359
1554,8090.3584605797
1555,7914.8906513617
1556,7731.45023963724
1557,7551.35545391167
1558,7385.67589099589
1559,7244.47977447399
1560,7136.14948166785
1561,7066.81198248378
1562,7039.92300243722
1563,7056.0332460723
1564,7112.75260985103
1565,7204.91482090715
1566,7324.93127934864
1567,7463.30998786569
1568,7609.30420196108
1569,7751.64659386334
1570,7879.31889556032
1571,7982.30456854437
1572,8052.27320456222
1573,8083.15001408567
1574,8071.53159030868
1575,8016.91961255608
1576,7921.75656013161
1577,7791.26100031253
1578,7633.07367290947
1579,7456.73848773675
1580,7273.05380177847
1581,7093.33818309138
1582,6928.66069610788
1583,6789.0881608482
1584,6683.00068184807
1585,6616.52209018401
1586,6593.10411088796
1587,6613.29259196196
1588,6674.69172405951
1589,6772.12868721969
1590,6898.00750232621
1591,7042.82797103599
1592,7195.83433747941
1593,7345.74946477668
1594,7481.54449179033
1595,7593.19151768586
1596,7672.3480185728
1597,7712.92635292032
1598,7711.50954352892
1599,7667.58499991859
1600,7583.58025213448
1601,7464.69825964937
1602,7318.56351775247
1603,7154.70307773919
1604,6983.89784765533
1605,6817.44838060395
1606,6666.40518524384
1607,6540.81601095367
1608,6449.0414034317
1609,6397.18517407579
1610,6388.67859539745
1611,6424.04665864118
1612,6500.87232263588
1613,6613.96119022363
1614,6755.69538989638
1615,6916.55254634303
1616,7085.75447316617
1617,7252.00138076957
1618,7404.24156479255
1619,7532.42412261895
1620,7628.18340218826
1621,7685.40853975802
1622,7700.65927435397
1623,7673.39970272259
1624,7606.03404574184
1625,7503.74198992357
1626,7374.12482635172
1627,7226.68650332519
1628,7072.18495941375
1629,6921.89794388971
1630,6786.8533591197
1631,6677.07657734569
1632,6600.90602758117
1633,6564.42369592339
1634,6571.03935149201
1635,6621.25683412288
1636,6712.63833280167
1637,6839.96909114108
1638,6995.6113174918
1639,7170.0231833497
1640,7352.40754327961
1641,7531.44616931875
1642,7696.06946519881
1643,7836.20920787838
1644,7943.48302057828
1645,8011.76393393498
1646,8037.59622297588
1647,8020.42918369971
1648,7962.65292018742
1649,7869.43370584822
1650,7748.36014111721
1651,7608.92422384729
1652,7461.87269907881
1653,7318.47289512644
1654,7189.7430805456
1655,7085.69979438722
1656,7014.67344544794
1657,6982.73882379936
1658,6993.29933679099
1659,7046.8533056415
1660,7140.95825159069
1661,7270.39560790493
1662,7427.52463531726
1663,7602.80142455703
1664,7785.42761918393
1665,7964.084651685
1666,8127.7034581717
1667,8266.2172191677
1668,8371.24583068122
1669,8436.66546217975
1670,8459.02438917539
1671,8437.7767642102
1672,8375.3183971748
1673,8276.82210857432
1674,8149.88387806929
1675,8004.00390454705
1676,7849.93794442155
1677,7698.96313511697
1678,7562.10833831518
1679,7449.40145539516
1680,7369.18501079186
1681,7327.54664658069
1682,7327.90334050573
1683,7370.76768359165
1684,7453.71214633796
1685,7571.53376981662
1686,7716.60805928319
1687,7879.40796398708
1688,8049.15257642732
1689,8214.54134404579
1690,8364.52375872861
1691,8489.05207164209
1692,8579.76573763302
1693,8630.56094584858
1694,8638.00642432237
1695,8601.57718235506
1696,8523.6902616629
1697,8409.54005994906
1698,8266.74444926686
1699,8104.82580547269
1700,7934.56231550931
1701,7767.25376951835
1702,7613.95187240588
1703,7484.70752733356
1704,7387.88638690738
1705,7329.59931541533
1706,7313.28657437725
1707,7339.48406759229
1708,7405.78757472812
1709,7507.01740981857
1710,7635.57228232544
1711,7781.94824449557
1712,7935.38735830501
1713,8084.61187502725
1714,8218.59389284155
1715,8327.30804005183
1716,8402.41588819052
1717,8437.83545170636
1718,8430.15696202569
1719,8378.8765798587
1720,8286.43211676577
1721,8158.03832968032
1722,8001.3330107978
1723,7825.85798916851
1724,7642.41041077381
1725,7462.30850412273
1726,7296.62186602984
1727,7155.41872008284
1728,7047.08144360725
1729,6977.73700651297
1730,6950.84113431896
1731,6966.94453157295
1732,7023.65709474042
1733,7115.81255095864
1734,7235.82230033903
1735,7374.19434557523
1736,7520.18194217347
1737,7662.51776236566
1738,7790.18353814302
1739,7893.16273100128
1740,7963.12493269047
1741,7993.9953536857
1742,7982.37058718423
1743,7927.75231251413
1744,7832.58300898239
1745,7702.08124386947
1746,7543.88775698919
1747,7367.54645815904
1748,7183.85570436626
1749,7004.13406367071
1750,6839.45060050789
1751,6699.8721349011
1752,6593.77877138912
1753,6527.29434105148
1754,6503.87056892314
1755,6524.05330300909
1756,6585.44673396581
1757,6682.87804183529
1758,6808.75124750415
1759,6953.56615263219
1760,7106.56700135267
1761,7256.4766567886
1762,7392.26625780535
1763,7503.90790357118
1764,7583.05907019842
1765,7623.63211615894
1766,7622.21006425599
1767,7578.28032401223
1768,7494.2704254755
1769,7375.38332812121
1770,7229.24352724121
1771,7065.37807413348
1772,6894.56787684643
1773,6728.11348848565
1774,6577.06541771246
1775,6451.47141390805
1776,6359.69202277313
1777,6307.83105570806
1778,6299.31978522675
1779,6334.68320257612
1780,6411.50426658746
1781,6524.58858010522
1782,6666.31827162367
1783,6827.17096583404
1784,6996.36847634122
1785,7162.61101355123
1786,7314.84687310566
1787,7443.02515239054
1788,7538.78019934758
1789,7596.00115023649
1790,7611.24774408516
1791,7583.98407764219
1792,7516.61437178766
1793,7414.31831303549
1794,7284.69719247167
1795,7137.25495839715
1796,6982.7495493837
1797,6832.45871470561
1798,6697.41035673147
1799,6587.62984770521
1800,6511.45561664222
1801,6474.96964964164
1802,6481.581715825
1803,6531.79565502999
1804,6623.17365624411
1805,6750.50096308185
1806,6906.13978389568
1807,7080.54829018321
1808,7262.929336511
1809,7441.96469491797
1810,7606.58476913749
1811,7746.72133612981
1812,7853.99201911738
1813,7922.26984873828
1814,7948.09910002149
1815,7930.92906896729
1816,7873.14985965818
1817,7779.92774550489
1818,7658.851326944
1819,7519.41260182987
1820,7372.3583152043
1821,7228.95579538339
1822,7100.22331092393
1823,6996.17740087825
1824,6925.14847404432
1825,6893.21132049507
1826,6903.7693475813
1827,6957.32087652297
1828,7051.42342856113
1829,7180.85843696339
1830,7337.98516246397
1831,7513.25969579343
1832,7695.8836805126
1833,7874.53854910966
1834,8038.15523769719
1835,8176.66692679995
1836,8281.69351242721
1837,8347.11116404751
1838,8369.46815717396
1839,8348.21864434962
1840,8285.75843546608
1841,8187.26035102942
1842,8060.32037070108
1843,7914.43869336931
1844,7760.37107544894
1845,7609.39465436498
1846,7472.53829180014
1847,7359.82988913421
1848,7279.61197080292
1849,7237.97217888244
1850,7238.32749111757
1851,7281.19049853369
1852,7364.13367163101
1853,7481.95405148215
1854,7627.0271433433
1855,7789.82589646449
1856,7959.56940334535
1857,8124.95711142831
1858,8274.93851260005
1859,8399.46585802739
1860,8490.17860255762
1861,8540.9729353384
1862,8548.41758440378
1863,8511.98755905484
1864,8434.09990100826
1865,8319.94900796756
1866,8177.15275198642
1867,8015.23350892159
1868,7844.96946571611
1869,7677.66041251188
1870,7524.35805421528
1871,7395.11329398817
1872,7298.29178443676
1873,7240.00438984923
1874,7223.69137174559
1875,7249.88863392512
1876,7316.19195605563
1877,7417.42165217103
1878,7545.9764317332
1879,7692.35234698903
1880,7845.79145991457
1881,7995.01602178334
1882,8128.99813077456
1883,8237.71241519209
1884,8312.82044656834
1885,8348.2402393519
1886,8340.56202496903
1887,8289.28196412974
1888,8196.83786839429
1889,8068.44449469588
1890,7911.73963522976
1891,7736.26511904599
1892,7552.81809212568
1893,7372.71678297756
1894,7207.0307884159
1895,7065.82833202808
1896,6957.49179113925
1897,6888.14813565893
1898,6861.25309110571
1899,6877.35736202685
1900,6934.07084488741
1901,7026.22726682418
1902,7146.23802794809
1903,7284.61113095226
1904,7430.59983134236
1905,7572.93680134974
1906,7700.60377296505
1907,7803.58420768337
1908,7873.54769725412
1909,7904.41945215174
1910,7892.79606557281
1911,7838.17921684467
1912,7743.0113852736
1913,7612.5111381393
1914,7454.3192152548
1915,7277.9795264368
1916,7094.2904286717
1917,6914.57049001852
1918,6749.88877491187
1919,6610.31210337417
1920,6504.22057994327
1921,6437.73803569776
1922,6414.31619567162
1923,6434.50090786885
1924,6495.89636294492
1925,6593.32974094078
1926,6719.20506274199
1927,6864.02213000725
1928,7017.02518686871
1929,7166.93709644827
1930,7302.72899761011
1931,7414.37298952132
1932,7493.52654829303
1933,7534.10203239588
1934,7532.68246463187
1935,7488.75525452237
1936,7404.74793211393
1937,7285.86345688063
1938,7139.72632411298
1939,6975.8635851076
1940,6805.05614791148
1941,6638.6045656288
1942,6487.55934691945
1943,6361.96824116316
1944,6270.19179405913
1945,6218.33381700621
1946,6209.82558251679
1947,6245.19208183621
1948,6322.0162737942
1949,6435.10376123358
1950,6576.83667264701
1951,6737.69263272406
1952,6906.89345506792
1953,7073.13935008294
1954,7225.37861340896
1955,7353.56034243027
1956,7449.31888508682
1957,7506.54337763651
1958,7521.79355910542
1959,7494.5335262403
1960,7427.16749991936
1961,7324.87516665464
1962,7195.25781753021
1963,7047.81940084507
1964,6893.31785516905
1965,6743.03092977445
1966,6607.98652702785
1967,6498.21001917114
1968,6422.03983521766
1969,6385.55796126448
1970,6392.17416643101
1971,6442.39229055282
1972,6533.77452261527
1973,6661.10610623067
1974,6816.74924974928
1975,6991.16212466651
1976,7173.54758554666
1977,7352.58740442639
1978,7517.21198503678
1979,7657.35310433576
1980,7764.62838554344
1981,7832.91085929553
1982,7858.74480061865
1983,7841.57950551065
1984,7783.8050780516
1985,7690.58779164978
1986,7569.51624673928
1987,7430.08244117196
1988,7283.0331199871
1989,7139.63561149823
1990,7010.90818425959
1991,6906.86737732088
1992,6835.84359947748
1993,6803.91164079967
1994,6814.47490863556
1995,6868.03172420244
1996,6962.13960873864
1997,7091.57999550901
1998,7248.71214524503
1999,7423.99214867447
2000,7606.62164935534
2001,7785.282079773
2002,7948.90437603715
2003,8087.42171866969
2004,8192.45400367698
2005,8257.87740052462
2006,8280.24018472278
2007,8258.99650881155
2008,8196.54218267952
2009,8098.05002682974
2010,7971.1160209206
2011,7825.24036383729
2012,7671.17881199154
2013,7520.20850280525
2014,7383.358297958
2015,7270.65609882639
2016,7190.44442984298
2017,7148.81093308072
2018,7149.17258628119
2019,7192.04198046651
2020,7274.99158613359
2021,7392.81844435177
2022,7537.89806037389
2023,7700.70338344664
2024,7870.45350606628
2025,8035.84787567183
2026,8185.83598414655
2027,8310.37008265382
2028,8401.08962603746
2029,8451.89080344163
2030,8459.34234289686
2031,8422.91925370071
2032,8345.03857756627
2033,8230.89471219349
2034,8088.10552963244
2035,7926.19340573623
2036,7755.93652744424
2037,7588.63468489471
2038,7435.33958299028
2039,7306.10212488911
2040,7209.28796319364
2041,7151.00796218829
2042,7134.70238338927
2043,7160.90713059204
2044,7227.21798346054
2045,7328.45525602485
2046,7457.01765774292
2047,7603.40124085775
2048,7756.84806734143
2049,7906.08038846354
2050,8040.0703023993
2051,8148.79243744857
2052,8223.90836513971
2053,8259.33609991727
2054,8251.66587320341
2055,8200.39384570406
2056,8107.95782897534
2057,7979.5725799463
2058,7822.87589080801
2059,7647.40959060635
2060,7463.97082531819
2061,7283.87782344803
2062,7118.20018180586
2063,6977.00612397477
2064,6868.67802727561
2065,6799.34286161355
2066,6772.45635250281
2067,6788.56920448628
2068,6845.29131402461
2069,6937.45640825015
2070,7057.47588726938
2071,7195.85775377093
2072,7341.85526325599
2073,7484.20108795137
2074,7611.87695984316
2075,7714.8663404219
2076,7784.83882143238
2077,7815.71961334444
2078,7804.10530935
2079,7749.49758877176
2080,7654.3389309113
2081,7523.84790304359
2082,7365.66524497694
2083,7189.33486652328
2084,7005.65512466424
2085,6825.94458745403
2086,6661.27231932242
2087,6521.70514028699
2088,6415.6231548807
2089,6349.15019417725
2090,6325.73798320568
2091,6345.93236996508
2092,6407.33754510591
2093,6504.78068866414
2094,6630.66582152031
2095,6775.4927453281
2096,6928.50570421457
2097,7078.42756129653
2098,7214.22945543307
2099,7325.88348578615
2100,7405.04712846172
2101,7445.63274192526
2102,7444.22334897354
2103,7400.30635912273
2104,7316.30930241412
2105,7197.43513831651
2106,7051.30836211512
2107,6887.45602510124
2108,6716.65903531652
2109,6550.21794585978
2110,6399.18326538552
2111,6273.60274326803
2112,6181.83692520111
2113,6129.98962257812
2114,6121.49210790598
2115,6156.86937242453
2116,6233.70437495795
2117,6346.80271834351
2118,6488.54653106831
2119,6649.41343781629
2120,6818.62525218505
2121,6984.88218457327
2122,7137.13253061512
2123,7265.32538768922
2124,7361.09510372977
2125,7418.33081498895
2126,7433.59226048706
2127,7406.34353696509
2128,7338.98886529541
2129,7236.70793198424
2130,7107.1020281098
2131,6959.67510196521
2132,6805.18509211438
2133,6654.90974782369
2134,6519.87697145378
2135,6410.11213524056
2136,6333.95366819137
2137,6297.48355639726
2138,6304.11156897161
2139,6354.34154574391
2140,6445.73567569344
2141,6573.07920242639
2142,6728.73433428689
2143,6903.15924276418
2144,7085.5567824164
2145,7264.60872527398
2146,7429.24547506178
2147,7569.39880873149
2148,7676.68634949693
2149,7744.98112798752
2150,7770.82741922354
2151,7753.67451919652
2152,7695.91253198016
2153,7602.70773097632
2154,7481.64871661271
2155,7342.22748673474
2156,7195.19078637521
2157,7051.8059438412
2158,6923.09122768042
2159,6819.06317693605
2160,6748.05220039691
2161,6716.1330881267
2162,6726.70924746695
2163,6780.2789996283
2164,6874.39986584244
2165,7003.85327936757
2166,7160.99850092846
2167,7336.29162124617
2168,7518.93428387196
2169,7697.60792128445
2170,7861.24346958654
2171,7999.77410929332
2172,8104.81973640432
2173,8170.2565203783
2174,8192.63273671853
2175,8171.40253795821
2176,8108.96173397901
2177,8010.48314527702
2178,7883.56275150368
2179,7737.70075153717
2180,7583.6529017822
2181,7432.69633965365
2182,7295.85992682402
2183,7183.17156466284
2184,7102.97377759554
2185,7061.35420768796
2186,7061.72983267451
2187,7104.61324357013
2188,7187.57691086456
2189,7305.41787561986
2190,7450.51164308167
2191,7613.3311624894
2192,7783.095526332
2193,7948.50418204118
2194,8098.50662149287
2195,8223.05509584309
2196,8313.78905992825
2197,8364.60470288512
2198,8372.0707527368
2199,8335.66221877339
2200,8257.7961427005
2201,8143.66692221059
2202,8000.89242934619
2203,7838.99503995287
2204,7668.75294096245
2205,7501.46592250556
2206,7348.18568947724
2207,7218.96314502799
2208,7122.16394175261
2209,7063.89894392783
2210,7047.60841306214
2211,7073.82825294328
2212,7140.15424322744
2213,7241.40669793691
2214,7369.98432652185
2215,7516.38318121742
2216,7669.8453239879
2217,7819.09300609496
2218,7953.09832570596
2219,8061.83591111283
2220,8136.96733383599
2221,8172.41060831203
2222,8164.75596595514
2223,8113.49956746323
2224,8021.07922438439
2225,7892.70969363963
2226,7736.02876741194
2227,7560.57827473908
2228,7377.15536158983
2229,7197.07825646053
2230,7031.41655615301
2231,6890.23848424216
2232,6781.92641804063
2233,6712.60732744534
2234,6685.73693796226
2235,6701.86595412601
2236,6758.6042723889
2237,6850.78561987499
2238,6970.82139668239
2239,7109.21960549137
2240,7255.2335017947
2241,7397.5957578108
2242,7525.28810551731
2243,7628.29400639629
2244,7698.28305218406
2245,7729.18045334194
2246,7717.58280305332
2247,7662.99178063235
2248,7567.84986537202
2249,7437.3756245387
2250,7279.20979793209
2251,7102.89629535546
2252,6919.23347378176
2253,6739.53990125652
2254,6574.88464220081
2255,6435.33451662345
2256,6329.26962904863
2257,6262.81381054129
2258,6239.41878612166
2259,6259.63040377998
2260,6321.05285415788
2261,6418.51331728244
2262,6544.41581402531
2263,6689.26014603124
2264,6842.29055741836
2265,6992.22991129451
2266,7128.04934650979
2267,7239.72096221713
2268,7318.90223451347
2269,7359.50552185522
2270,7358.11384703008
2271,7314.21461954511
2272,7230.23536943246
2273,7111.37905615182
2274,6965.2701749792
2275,6801.43577719672
2276,6630.65677083681
2277,6464.23370898904
2278,6313.21710029865
2279,6187.65469413066
2280,6095.90703616955
2281,6044.07793779936
2282,6035.59867151765
2283,6070.99422855488
2284,6147.84756772584
2285,6260.96429185838
2286,6402.72652943015
2287,6563.61190511563
2288,6732.84223250293
2289,6899.11772198122
2290,7051.38666917513
2291,7179.59817145373
2292,7275.38657674164
2293,7332.64102128144
2294,7347.92124408381
2295,7320.69134188007
2296,7253.35553553295
2297,7151.09351153897
2298,7021.50656096661
2299,6874.09863209929
2300,6719.62766349113
2301,6569.37140439875
2302,6434.35775717297
2303,6324.61209403987
2304,6248.47284399696
2305,6212.0219931254
2306,6218.66931052867
2307,6268.91863602637
2308,6360.3321585878
2309,6487.69512180921
2310,6643.36973402475
2311,6817.81416671364
2312,7000.23127442399
2313,7179.30282917618
2314,7343.95923468501
2315,7484.13226789203
2316,7591.43955200098
2317,7659.75411763112
2318,7685.62023979256
2319,7668.48721446665
2320,7610.74514571687
2321,7517.56030693487
2322,7396.52129853807
2323,7257.12011836163
2324,7110.10351142804
2325,6966.73880603406
2326,6838.04427071703
2327,6734.0364445098
2328,6663.04573619078
2329,6631.14693581326
2330,6641.74345070832
2331,6695.33360207616
2332,6789.474911138
2333,6918.94881114151
2334,7076.11456280095
2335,7251.42825682683
2336,7434.09153675984
2337,7612.78583506801
2338,7776.44208784363
2339,7914.99347559113
2340,8020.05989429941
2341,8085.51751341653
2342,8107.91460843507
2343,8086.70533187749
2344,8024.28549361471
2345,7925.82791413206
2346,7798.92857307017
2347,7653.08766929642
2348,7499.06095920469
2349,7348.12558019897
2350,7211.3103939409
2351,7098.6433017891
2352,7018.46682815807
2353,6976.86861510269
2354,6977.26564034641
2355,7020.17049489319
2356,7103.15564922171
2357,7221.01814438304
2358,7366.13348561173
2359,7528.97462213611
2360,7698.76064643402
2361,7864.19100592607
2362,8014.215192477
2363,8138.78545723167
2364,8229.54125501532
2365,8280.37877495347
2366,8287.866745058
2367,8251.48017460773
2368,8173.63610529701
2369,8059.52893480698
2370,7916.77653516885
2371,7754.90128221682
2372,7584.68136287136
2373,7417.41656725169
2374,7264.15860024144
2375,7134.95836497967
2376,7038.18151404972
2377,6979.93891171683
2378,6963.67081947799
2379,6989.91314110941
2380,7056.26165625573
2381,7157.53667892766
2382,7286.13691856379
2383,7432.55842738764
2384,7586.04326735186
2385,7735.31368970645
2386,7869.3417926071
2387,7978.10220433403
2388,8053.25649639592
2389,8088.72268321764
2390,8081.09099620158
2391,8029.85759603388
2392,7937.4602942508
2393,7809.11384776151
2394,7652.45604873714
2395,7477.02872620358
2396,7293.6290261177
2397,7113.57517696391
2398,6947.9367755321
2399,6806.7820453852
2400,6698.49336382383
2401,6629.19770073293
2402,6602.35078160643
2403,6618.50331096687
2404,6675.26518525452
2405,6767.4701315813
2406,6887.52955003321
2407,7025.95144327837
2408,7171.9890667974
2409,7314.3750927965
2410,7442.09125324112
2411,7545.12100960108
2412,7615.13395360045
2413,7646.05529568826
2414,7634.48162903561
2415,7579.91463294432
2416,7484.79678669504
2417,7354.34665754178
2418,7196.20498527185
2419,7019.9156796761
2420,6836.27709771508
2421,6656.60780742183
2422,6491.97687320495
2423,6352.45111506077
2424,6246.41063750098
2425,6179.97927157796
2426,6156.60874229937
2427,6176.84489764288
2428,6238.2919282375
2429,6335.7770140977
2430,6461.70417608247
2431,6606.57321582388
2432,6759.62837742738
2433,6909.59252398809
2434,7045.43679434337
2435,7157.1332876334
2436,7236.33947994232
2437,7276.96772971376
2438,7275.60105972257
2439,7231.72687946298
2440,7147.77271895428
2441,7028.94153764326
2442,6882.85783079301
2443,6719.04864967272
2444,6548.29490230188
2445,6381.89714175707
2446,6230.90587667053
2447,6105.36885639427
2448,6013.64662659972
2449,5961.84299865785
2450,5953.38924505314
2451,5988.81035700295
2452,6065.68929330893
2453,6178.8316567858
2454,6320.619575898
2455,6481.53067530686
2456,6650.78676858724
2457,6817.08806611508
2458,6969.38286350178
2459,7097.62025810308
2460,7193.43459783033
2461,7250.71501891279
2462,7266.02126034777
2463,7238.81741885324
2464,7171.50771527854
2465,7069.27183610677
2466,6939.711072393
2467,6792.32937240716
2468,6637.88467468993
2469,6487.65472848442
2470,6352.66743612792
2471,6242.948169833
2472,6166.83535858357
2473,6130.41098844724
2474,6137.08482851386
2475,6187.36071858942
2476,6278.80084762957
2477,6406.19045921689
2478,6561.89176167184
2479,6736.36292645992
2480,6918.80680811551
2481,7097.90517864524
2482,7262.58844175012
2483,7402.78837435792
2484,7510.12259965855
2485,7578.46414825743
2486,7604.35729515081
2487,7587.25133630616
2488,7529.53637577304
2489,7436.37868692918
2490,7315.36687017806
2491,7175.99292334085
2492,7029.00359142608
2493,6885.66620271645
2494,6756.99902573533
2495,6653.01859950146
2496,6582.05533277919
2497,6550.18401560772
2498,6560.808055304
2499,6614.4257730541
2500,6708.59469006507
2501,6838.09623957039
2502,6995.28968227013
2503,7170.63110886056
2504,7353.32216286814
2505,7532.0442767466
2506,7695.72838657396
2507,7834.30767284035
2508,7939.40203152032
2509,8004.88763204758
2510,8027.31274990033
2511,8006.13153758664
2512,7943.73980496301
2513,7845.31037250032
2514,7718.43921982476
2515,7572.62654578921
2516,7418.62810677305
2517,7267.72104016576
2518,7130.93420761442
2519,7018.29551046307
2520,6938.14747311166
2521,6896.57773760043
2522,6897.00328163822
2523,6939.9366962143
2524,7022.95045179273
2525,7140.84158940985
2526,7285.98561428551
2527,7448.85547563328
2528,7618.67026591628
2529,7784.12943254031
2530,7934.18246735533
2531,8058.78162149137
2532,8149.56634975883
2533,8200.43284126836
2534,8207.94982401697
2535,8171.59230726857
2536,8093.77733270257
2537,7979.69929798517
2538,7836.97607513262
2539,7675.13003996412
2540,7504.93937938513
2541,7337.70388349984
2542,7184.47525717684
2543,7055.3044035401
2544,6958.55697515787
2545,6900.34383628026
2546,6884.10524838916
2547,6910.37711524558
2548,6976.755216479
2549,7078.05986608493
2550,7206.68977348674
2551,7353.14099089271
2552,7506.65558024021
2553,7655.95579276399
2554,7790.0137266044
2555,7898.80401002634
2556,7973.98821452317
2557,8009.48435450437
2558,8001.88266135694
2559,7950.67929575162
2560,7858.31206920923
2561,7729.9957386235
2562,7573.36809615008
2563,7397.97097079937
2564,7214.60150851272
2565,7034.57793775902
2566,6868.96985531259
2567,6727.84548472078
2568,6619.58720326862
2569,6550.32198082544
2570,6523.50554286952
2571,6539.68859390775
2572,6596.4810303647
2573,6688.71657933661
2574,6808.80664089375
2575,6947.25921768849
2576,7093.32756518569
2577,7235.74435557578
2578,7363.49132080838
2579,7466.5519223375
2580,7536.59575187135
2581,7567.54801984311
2582,7556.00531940798
2583,7501.46932985188
2584,7406.38253043951
2585,7275.96348840896
2586,7117.85294353154
2587,6941.59480558213
2588,6757.98743150524
2589,6578.34938931791
2590,6413.74974341267
2591,6274.25531376977
2592,6168.24620488482
2593,6101.84624779406
2594,6078.50716748904
2595,6098.77481193126
2596,6160.25337173355
2597,6257.77002689419
2598,6383.72879825594
2599,6528.62948743465
2600,6681.71633851949
2601,6831.7122145893
2602,6967.58825446515
2603,7079.31655727089
2604,7158.55459907433
2605,7199.21473830271
2606,7197.87999771454
2607,7154.03778678761
2608,7070.11563552479
2609,6951.31650335643
2610,6805.26488552916
2611,6641.48783329569
2612,6470.76625465898
2613,6304.4007026791
2614,6153.44168597175
2615,6027.93695387234
2616,5936.24705203574
2617,5884.47579181632
2618,5876.05444568191
2619,5911.50800483322
2620,5988.41942805524
2621,6101.59431814599
2622,6243.41480355321
2623,6404.35850892149
2624,6573.64724780895
2625,6739.98123057475
2626,6892.30875281349
2627,7020.57891186411
2628,7116.42605562113
2629,7173.73932029693
2630,7189.07844487198
2631,7161.90752604735
2632,7094.63078465544
2633,6992.42790716244
2634,6862.90018460646
