"","x"
"1250",6021.22422211629
"1251",6019.88456441758
"1252",6012.34814369555
"1253",5923.81863511796
"1254",5990.54970032449
"1255",6222.70099858985
"1256",6600.10449750878
"1257",7030.85619953192
"1258",7249.00633740482
"1259",7329.12479432746
"1260",7446.54078953297
"1261",7260.01109074142
"1262",7173.30680014623
"1263",7080.97212118713
"1264",6973.66396439332
"1265",6861.96581262752
"1266",6809.133345158
"1267",6920.74594755771
"1268",6994.28836941871
"1269",6811.37189443643
"1270",6599.8683101696
"1271",6391.57131679046
"1272",6265.96356135871
"1273",6084.70708228441
"1274",5972.67947355533
"1275",5999.27930547554
"1276",6011.28807798422
"1277",5922.15501958828
"1278",5974.2093146768
"1279",6196.56657605848
"1280",6582.8950723839
"1281",7044.57400084437
"1282",7271.31407510159
"1283",7384.42088436128
"1284",7493.10038803665
"1285",7327.63317447119
"1286",7256.63450086742
"1287",7218.72709268688
"1288",7109.74207269036
"1289",7017.80872760487
"1290",6945.40109857109
"1291",7002.38807809541
"1292",7066.14070789325
"1293",6895.94874803467
"1294",6706.21542139719
"1295",6531.13972263957
"1296",6384.77870616846
"1297",6196.84588095924
"1298",6217.90967032609
"1299",6202.00547785827
"1300",6188.42842520711
"1301",6130.35129401074
"1302",6188.99041403048
"1303",6442.55330140827
"1304",6788.91817565847
"1305",7152.75371977909
"1306",7301.94994401467
"1307",7377.34961540639
"1308",7451.3945569767
"1309",7247.95502012466
"1310",7149.19675846175
"1311",7077.74183622883
"1312",6952.90500192271
"1313",6840.51958679478
"1314",6766.9750186931
"1315",6855.92486468861
"1316",6995.10981457799
"1317",6855.09661565477
"1318",6673.33662701666
"1319",6495.90627784255
"1320",6343.83358440117
"1321",6178.83978094364
"1322",6145.71290653332
"1323",6125.90502140574
"1324",6122.62342846862
"1325",6050.05061006805
"1326",6102.02142318075
"1327",6329.43917733668
"1328",6698.08889281705
"1329",7042.09331523696
"1330",7191.00024719279
"1331",7239.78360791436
"1332",7320.5114907267
"1333",7136.90308704859
"1334",7025.99675477688
"1335",6969.87883161549
"1336",6868.59259681525
"1337",6773.79557846803
"1338",6703.90086743973
"1339",6796.31160934879
"1340",6919.52389481275
"1341",6780.08345519713
"1342",6567.39944127051
"1343",6387.66404436017
"1344",6254.26221313635
"1345",6085.11707819456
"1346",6067.45538957311
"1347",6068.21823076432
"1348",6075.75491221514
"1349",6010.93957551487
"1350",6068.0979785769
"1351",6310.14125705136
"1352",6673.75742799042
"1353",7005.65041555566
"1354",7137.05907308617
"1355",7202.38645188606
"1356",7281.88880839668
"1357",7093.39910545259
"1358",7014.00590264591
"1359",6957.72373510413
"1360",6846.40099140292
"1361",6745.98833480183
"1362",6683.71740722056
"1363",6765.89959887647
"1364",6925.20866708823
"1365",6803.08415627885
"1366",6613.84612797894
"1367",6433.16975869915
"1368",6296.11718380863
"1369",6125.32474093613
"1370",6082.53624782753
"1371",6067.29915323104
"1372",6066.24523364354
"1373",5998.62245302897
"1374",6066.18010391291
"1375",6319.08977995946
"1376",6671.38718434224
"1377",6992.85456292631
"1378",7135.41022880153
"1379",7188.56299955098
"1380",7262.86072584185
"1381",7069.00111708161
"1382",6975.05593908103
"1383",6900.81130517704
"1384",6781.45128699954
"1385",6666.95335373604
"1386",6607.82066650752
"1387",6698.53072440178
"1388",6845.60175224447
"1389",6735.48014373673
"1390",6549.50888100843
"1391",6373.05843824909
"1392",6231.08993869507
"1393",6066.23999674765
"1394",5989.4530403203
"1395",5975.6069915813
"1396",5995.6453345783
"1397",5920.4912831087
"1398",5981.5113907303
"1399",6230.69184625645
"1400",6567.63625704981
"1401",6897.40757827386
"1402",7040.51902693625
"1403",7094.62311039261
"1404",7161.08732562983
"1405",6974.40485450147
"1406",6897.5393967772
"1407",6846.87187006563
"1408",6745.07760667618
"1409",6658.95109841994
"1410",6613.22730445391
"1411",6697.21834059449
"1412",6804.06640651426
"1413",6706.55672560655
"1414",6527.46202146347
"1415",6342.71103150116
"1416",6204.6476996025
"1417",6004.37790978254
"1418",6208.8421475631
"1419",6213.64528056434
"1420",6191.13964441655
"1421",6130.16784139243
"1422",6179.58880997017
"1423",6414.78914107786
"1424",6819.77703112056
"1425",7196.70738903131
"1426",7326.76363156225
"1427",7391.54806176063
"1428",7507.95571895843
"1429",7359.13523621987
"1430",7310.30739740728
"1431",7286.81085607304
"1432",7223.44950398029
"1433",7179.91781262945
"1434",7163.00210845566
"1435",7259.70313877067
"1436",7273.01027033552
"1437",7118.61844158848
"1438",6908.2372988307
"1439",6692.67955623337
"1440",6553.69954173569
"1441",6351.93186275136
"1442",6208.02900286823
"1443",6213.49308349888
"1444",6175.4894653785
"1445",6103.63781805707
"1446",6157.1911024631
"1447",6367.4030656812
"1448",6774.96860204201
"1449",7179.91762466691
"1450",7407.99242904209
"1451",7524.90759366218
"1452",7631.44450111352
"1453",7467.30939389903
"1454",7384.3350732362
"1455",7345.08354974788
"1456",7239.16719961607
"1457",7156.32634252952
"1458",7085.0125518777
"1459",7145.83037308923
"1460",7169.83837640262
"1461",6979.90268193893
"1462",6778.7120877223
"1463",6587.77585111232
"1464",6423.78549241977
"1465",6229.49596822731
"1466",6232.13698683129
"1467",6211.21655803458
"1468",6217.0205016201
"1469",6144.80447427937
"1470",6220.14328629535
"1471",6458.40469031381
"1472",6829.18453333721
"1473",7180.13636918097
"1474",7350.03234156214
"1475",7437.90924796613
"1476",7535.28728493355
"1477",7357.01979063771
"1478",7289.16609125978
"1479",7225.06072041066
"1480",7114.77837756075
"1481",7014.01412518576
"1482",6970.22475570084
"1483",7063.49435531085
"1484",7112.53533476286
"1485",7005.99324371282
"1486",6775.01938696897
"1487",6593.9159641465
"1488",6439.51636527433
"1489",6258.78235695526
"1490",6233.98495373941
"1491",6235.69744783819
"1492",6255.25282416761
"1493",6160.4340564356
"1494",6210.16691104929
"1495",6460.45274664246
"1496",6822.49871166423
"1497",7208.79924380412
"1498",7382.62407821268
"1499",7467.2551792629
"1500",7567.56981111422
"1501",7420.08593667114
"1502",7369.40789257516
"1503",7315.34191075231
"1504",7257.61356413306
"1505",7185.25851829785
"1506",7134.51197786027
"1507",7197.49654051977
"1508",7207.34643184755
"1509",7071.02494525802
"1510",6843.17022128232
"1511",6671.88186397364
"1512",6521.02525816789
"1513",6328.9050407847
"1514",6310.97123292836
"1515",6311.87084902508
"1516",6298.68819085389
"1517",6212.55223524511
"1518",6264.22269929178
"1519",6494.88650598605
"1520",6893.75895227604
"1521",7308.18578382337
"1522",7520.20210605179
"1523",7622.09378129133
"1524",7712.61455705676
"1525",7552.14947041752
"1526",7475.85808336956
"1527",7422.84709411777
"1528",7325.78122746288
"1529",7228.98590830491
"1530",7158.57336437519
"1531",7241.24868188983
"1532",7252.18537414161
"1533",7156.12150933161
"1534",6930.86006531588
"1535",6747.40164257646
"1536",6608.08752822522
"1537",6411.35443660039
"1538",6351.495511934
"1539",6341.22285560301
"1540",6328.31025724707
"1541",6260.81722458958
"1542",6317.02696831632
"1543",6545.37032881135
"1544",6899.80994118988
"1545",7290.57033401847
"1546",7505.81669650787
"1547",7627.00740420511
"1548",7730.67439492707
"1549",7572.09665826023
"1550",7494.37434712556
"1551",7449.43642227239
"1552",7337.280647713
"1553",7248.64973000389
"1554",7198.49068535041
"1555",7285.71850956472
"1556",7292.72998007333
"1557",7220.49460120223
"1558",7003.37051225656
"1559",6841.70697510557
"1560",6692.06486021726
"1561",6522.07694878409
"1562",6448.0938797913
"1563",6456.1855619501
"1564",6474.51595410387
"1565",6400.22560306693
"1566",6470.18680281031
"1567",6737.1825239596
"1568",7038.45052878902
"1569",7354.10613828733
"1570",7512.76356946884
"1571",7592.10615761251
"1572",7662.36863989472
"1573",7453.92736374684
"1574",7340.75976564839
"1575",7263.19473137692
"1576",7131.71756277543
"1577",7005.03531506558
"1578",6935.95708742183
"1579",7020.47670614954
"1580",7050.10113981933
"1581",7007.19574310515
"1582",6834.26593538207
"1583",6669.89683877552
"1584",6538.45423171159
"1585",6375.44086768242
"1586",6319.4187046868
"1587",6330.11617030996
"1588",6335.1417923064
"1589",6271.36648373179
"1590",6334.13572183702
"1591",6611.13059955239
"1592",6893.63934822815
"1593",7215.72131468653
"1594",7362.13201605902
"1595",7428.37248837422
"1596",7496.96899924181
"1597",7293.68761502508
"1598",7203.02000404188
"1599",7117.69007706128
"1600",6992.35840292651
"1601",6890.65185288374
"1602",6817.09173024999
"1603",6914.49075602509
"1604",6976.96665721494
"1605",6959.41531693118
"1606",6769.11448569983
"1607",6610.02998721378
"1608",6461.84542809507
"1609",6303.19641106421
"1610",6220.69301502511
"1611",6228.96150057812
"1612",6240.00655629952
"1613",6158.32558766133
"1614",6226.52932326796
"1615",6472.40950386393
"1616",6792.25559815388
"1617",7082.03872998906
"1618",7205.25788730323
"1619",7251.63336578592
"1620",7315.55353375112
"1621",7115.40494172372
"1622",7020.43736719813
"1623",6943.76323901019
"1624",6826.14818100036
"1625",6720.65914021606
"1626",6660.27765082133
"1627",6758.76535430959
"1628",6841.45552088584
"1629",6806.60157792182
"1630",6596.77143228767
"1631",6448.53770690047
"1632",6302.41170368285
"1633",6149.82222350555
"1634",6138.78511742875
"1635",6160.21525314944
"1636",6164.5702720594
"1637",6085.2070505117
"1638",6161.87053634529
"1639",6417.95369478712
"1640",6719.85554579876
"1641",7015.69742269398
"1642",7162.12478290006
"1643",7204.96483270814
"1644",7278.7656600363
"1645",7090.71534873735
"1646",7008.95060982762
"1647",6957.90783554429
"1648",6857.16893772615
"1649",6771.06831595345
"1650",6750.68349290267
"1651",6864.90869545659
"1652",6892.42761136709
"1653",6814.07639382308
"1654",6647.10645818718
"1655",6491.16179052619
"1656",6357.54074800707
"1657",6199.09591160697
"1658",6189.66507628201
"1659",6195.31005605757
"1660",6182.11895398648
"1661",6105.61721270506
"1662",6155.41514480029
"1663",6385.12598135387
"1664",6773.03572090012
"1665",7174.86034503646
"1666",7392.51046365566
"1667",7513.57048363175
"1668",7615.69265130332
"1669",7455.18465402884
"1670",7381.86661479308
"1671",7331.63207290002
"1672",7225.67058849629
"1673",7125.39182465019
"1674",7059.56191767114
"1675",7142.35138585041
"1676",7177.74318112854
"1677",7093.36143499127
"1678",6885.03016290644
"1679",6735.51867429061
"1680",6612.35028969365
"1681",6451.09680265667
"1682",6436.32203066698
"1683",6431.61600299562
"1684",6437.07525562578
"1685",6366.41892904438
"1686",6421.66500591682
"1687",6636.59398013689
"1688",6958.37859421295
"1689",7288.02932244968
"1690",7441.9159469802
"1691",7503.18158819324
"1692",7575.8602506295
"1693",7363.13542836616
"1694",7265.36867309437
"1695",7192.73518752926
"1696",7073.18371948423
"1697",6960.60637554606
"1698",6887.95819285176
"1699",6978.16729110943
"1700",7023.54092747891
"1701",6927.6219788825
"1702",6732.89603226556
"1703",6556.87177068345
"1704",6399.28195970889
"1705",6239.13307979697
"1706",6198.65496621321
"1707",6217.75031609308
"1708",6252.43971693275
"1709",6177.96371213293
"1710",6239.38880618986
"1711",6432.83912688635
"1712",6781.70227619037
"1713",7120.44234197513
"1714",7283.3186291743
"1715",7372.18164821568
"1716",7472.09875957397
"1717",7299.07762000221
"1718",7219.16470658204
"1719",7163.7019733089
"1720",7066.46980410531
"1721",6969.98645572649
"1722",6918.4863045664
"1723",7003.32981782819
"1724",7078.97381375073
"1725",6992.46568740971
"1726",6821.29877530956
"1727",6659.98965101368
"1728",6499.73044296462
"1729",6295.72932501197
"1730",6182.0072174585
"1731",6157.28960399085
"1732",6138.3627542109
"1733",6044.42839253973
"1734",6089.11650712779
"1735",6314.82781108891
"1736",6735.1154789426
"1737",7185.1619251163
"1738",7448.6203795745
"1739",7611.22220139613
"1740",7771.76044851387
"1741",7649.35450570853
"1742",7616.67906094588
"1743",7592.23419563014
"1744",7501.41045745938
"1745",7408.48733379675
"1746",7334.66840137353
"1747",7374.40736087125
"1748",7334.88979592026
"1749",7113.69878315928
"1750",6858.97622011233
"1751",6639.64810284777
"1752",6452.74121728621
"1753",6248.74009933356
"1754",6159.03725821414
"1755",6134.31964474649
"1756",6115.39279496654
"1757",6021.45843329537
"1758",6066.14654788343
"1759",6291.85785184455
"1760",6712.14551969824
"1761",7162.19196587195
"1762",7425.65042033014
"1763",7588.25224215177
"1764",7748.79048926951
"1765",7626.38454646417
"1766",7593.70910170152
"1767",7569.26423638579
"1768",7478.44049821502
"1769",7385.51737455239
"1770",7311.69844212917
"1771",7351.43740162689
"1772",7311.9198366759
"1773",7090.72882391492
"1774",6836.00626086798
"1775",6616.67814360341
"1776",6594.06355153079
"1777",6401.98557147758
"1778",6318.08907627936
"1779",6319.82454853529
"1780",6325.52687798196
"1781",6236.54348920376
"1782",6251.36210426924
"1783",6378.52686402751
"1784",6746.64801920623
"1785",7157.1807510767
"1786",7391.52223874389
"1787",7538.29419072123
"1788",7691.16168065023
"1789",7573.36210150173
"1790",7545.20093906577
"1791",7515.10627916956
"1792",7407.23764550281
"1793",7324.79100870745
"1794",7288.99052444986
"1795",7382.26072663984
"1796",7393.66935425953
"1797",7256.30466520077
"1798",7057.04554471616
"1799",6870.56938243367
"1800",6718.85399581615
"1801",6523.62408109743
"1802",6504.83675070945
"1803",6503.64941215755
"1804",6510.04073080146
"1805",6426.43932858615
"1806",6445.33294597947
"1807",6567.27073116632
"1808",6932.87548697358
"1809",7318.61373223053
"1810",7509.72078952037
"1811",7612.14482696975
"1812",7734.03302546941
"1813",7590.97350218486
"1814",7549.47196115331
"1815",7529.45367657883
"1816",7458.95793375564
"1817",7391.27182701683
"1818",7356.9591261223
"1819",7445.58067491903
"1820",7450.84188928227
"1821",7293.25288181307
"1822",7072.79636863645
"1823",6884.20360524778
"1824",6721.15174495591
"1825",6540.90890874968
"1826",6507.65971313747
"1827",6519.91489912542
"1828",6551.0380813689
"1829",6479.7414132367
"1830",6518.6449855191
"1831",6660.81117383405
"1832",7053.75860423523
"1833",7473.59727963064
"1834",7702.06997118199
"1835",7837.05746796363
"1836",7973.34713758814
"1837",7832.94192795909
"1838",7791.85771368977
"1839",7765.86323881036
"1840",7682.22010177261
"1841",7614.86398481162
"1842",7591.95538357823
"1843",7703.48201556783
"1844",7729.71559740982
"1845",7602.85291266533
"1846",7401.23634264049
"1847",7211.78333771926
"1848",7015.56765135945
"1849",6788.9495061927
"1850",6727.2461498051
"1851",6694.73533739697
"1852",6690.32067244642
"1853",6599.71264545091
"1854",6626.76974499784
"1855",6774.60026625143
"1856",7160.86472735057
"1857",7570.02162178919
"1858",7786.97263284258
"1859",7909.99035910816
"1860",8043.68042648089
"1861",7903.99400142778
"1862",7863.08464576839
"1863",7846.27228035137
"1864",7761.78868943682
"1865",7690.87456423289
"1866",7663.60967987834
"1867",7775.39417972973
"1868",7791.34101299665
"1869",7630.96792451018
"1870",7430.44059871833
"1871",7248.24618551477
"1872",7079.49235594676
"1873",6882.71831047543
"1874",6787.79969190782
"1875",6799.78055802255
"1876",6809.34328090507
"1877",6727.51728491362
"1878",6757.12213945296
"1879",6903.12497242951
"1880",7276.01688927978
"1881",7660.62519078096
"1882",7843.95406313324
"1883",7929.89682348497
"1884",8023.80100297452
"1885",7844.04362131055
"1886",7770.07434698911
"1887",7717.41356383678
"1888",7612.6795188869
"1889",7533.21441133446
"1890",7524.57325889779
"1891",7643.78148929114
"1892",7678.17742394683
"1893",7554.92126805108
"1894",7357.97056297686
"1895",7183.83571725274
"1896",7027.24240012409
"1897",6840.24470872905
"1898",6743.51233085224
"1899",6739.28101945618
"1900",6741.28120133932
"1901",6648.85631446527
"1902",6666.22329466974
"1903",6797.34368483736
"1904",7152.36879262323
"1905",7513.50715140751
"1906",7669.08843010645
"1907",7728.81368806264
"1908",7801.1394662716
"1909",7603.3568672098
"1910",7516.12529567001
"1911",7450.56982489152
"1912",7336.98091753956
"1913",7265.0585099366
"1914",7285.38149712513
"1915",7460.08069074109
"1916",7528.85873924811
"1917",7409.66436506706
"1918",7185.05550119844
"1919",6988.83889541313
"1920",6905.48497037721
"1921",6730.96713903313
"1922",6670.58446028445
"1923",6670.88770513342
"1924",6672.41323075857
"1925",6566.73047134047
"1926",6547.63980467309
"1927",6630.85367594641
"1928",6951.22349210024
"1929",7301.9558985985
"1930",7459.17980382346
"1931",7523.98434207043
"1932",7602.41095879942
"1933",7415.36426136319
"1934",7342.42028693688
"1935",7301.18808648487
"1936",7215.63382276117
"1937",7157.48841480859
"1938",7157.45047048304
"1939",7295.31998635787
"1940",7345.78714984563
"1941",7247.58594561877
"1942",7062.8575825277
"1943",6902.75812024283
"1944",6771.84202872816
"1945",6610.40408993781
"1946",6540.28139880062
"1947",6544.13586226561
"1948",6552.24805129455
"1949",6460.30483759039
"1950",6480.11644157602
"1951",6610.84049656602
"1952",6973.13504462985
"1953",7352.87405363374
"1954",7532.48508527375
"1955",7612.49833406735
"1956",7695.71031515108
"1957",7504.16477190851
"1958",7424.02595229619
"1959",7374.2489851362
"1960",7277.20072275355
"1961",7206.48701896162
"1962",7194.34438879967
"1963",7322.23350361681
"1964",7371.04955487243
"1965",7286.95005224207
"1966",7123.27522829548
"1967",6973.90261348228
"1968",6821.89630094631
"1969",6639.35750009427
"1970",6635.87246233798
"1971",6645.91301410796
"1972",6671.26326028035
"1973",6588.20706178318
"1974",6603.1120644344
"1975",6711.59578968204
"1976",7050.68516886496
"1977",7385.07418010971
"1978",7506.02789008488
"1979",7535.63786274372
"1980",7586.49213894048
"1981",7373.05317255763
"1982",7275.94465378568
"1983",7211.40929970966
"1984",7104.62843969886
"1985",7038.85537524752
"1986",7035.82522380615
"1987",7177.73956989001
"1988",7229.47692498313
"1989",7125.06501661037
"1990",6931.50214933222
"1991",6765.57359419778
"1992",6435.44667537681
"1993",6265.02237826827
"1994",6140.47773866855
"1995",6144.60469214569
"1996",6126.99621125394
"1997",6029.65242350588
"1998",6082.39921698433
"1999",6256.8446523132
"2000",6635.00532955208
"2001",7066.65170114591
"2002",7312.03976318343
"2003",7452.15158886654
"2004",7610.7848006972
"2005",7546.39501317385
"2006",7572.41384307948
"2007",7584.5813468115
"2008",7519.80458906004
"2009",7442.20007267651
"2010",7387.54862942551
"2011",7447.48682570446
"2012",7428.94989561664
"2013",7224.93428379908
"2014",6977.38968445448
"2015",6762.65713639737
"2016",6600.5358658467
"2017",6406.46772742319
"2018",6357.09595127336
"2019",6368.68151068248
"2020",6371.59847349829
"2021",6299.0508355776
"2022",6369.24822235991
"2023",6609.94669579538
"2024",7032.20470790679
"2025",7480.80284209817
"2026",7749.3434032377
"2027",7893.3347585652
"2028",8045.35717772412
"2029",7901.37338037242
"2030",7846.29749112087
"2031",7812.4226596851
"2032",7729.35581584229
"2033",7650.11148937039
"2034",7585.2129907463
"2035",7628.54870784021
"2036",7595.11059771763
"2037",7415.75141330989
"2038",7166.52024723388
"2039",6933.07921757703
"2040",6765.68237140278
"2041",6574.00351354736
"2042",6506.2541400342
"2043",6497.09319538952
"2044",6496.29718542332
"2045",6407.77125083659
"2046",6446.75946697688
"2047",6676.83161252923
"2048",7088.80502733839
"2049",7519.74454316191
"2050",7777.25984707362
"2051",7925.56349365467
"2052",8065.12211447084
"2053",7926.13690091875
"2054",7892.3601306456
"2055",7856.44162656126
"2056",7766.92779565987
"2057",7689.86846831463
"2058",7610.08428353243
"2059",7668.93654666126
"2060",7664.27819910588
"2061",7458.18377480209
"2062",7229.50600050083
"2063",7011.84314562638
"2064",6851.23086679685
"2065",6659.77182623073
"2066",6554.19137707584
"2067",6530.17937758772
"2068",6517.95658297448
"2069",6423.78059303081
"2070",6471.92652402466
"2071",6698.05474519944
"2072",7102.76898367322
"2073",7531.99363201876
"2074",7743.77781427817
"2075",7863.60757655861
"2076",7966.98635142221
"2077",7810.48279770029
"2078",7808.03393357864
"2079",7761.55009226622
"2080",7654.12480563291
"2081",7541.30739997661
"2082",7495.69920604331
"2083",7550.19234827071
"2084",7530.63485278126
"2085",7386.42770342425
"2086",7187.60971770046
"2087",7005.00983397256
"2088",6858.95956287776
"2089",6673.66431675871
"2090",6601.22900415663
"2091",6605.87308219844
"2092",6597.92568601355
"2093",6524.4286646681
"2094",6572.04697414375
"2095",6731.01837370933
"2096",7084.10653511597
"2097",7435.48407132027
"2098",7600.62855580683
"2099",7655.76078570994
"2100",7743.89391823074
"2101",7582.42354013765
"2102",7510.99347940576
"2103",7435.96201235892
"2104",7327.05002095685
"2105",7208.40295677759
"2106",7133.24148585853
"2107",7211.86433457031
"2108",7251.25022226817
"2109",7196.03901757989
"2110",7014.99876722219
"2111",6844.58196431191
"2112",6670.9989175066
"2113",6466.99779955395
"2114",6529.95330022576
"2115",6509.71095316208
"2116",6514.53360471893
"2117",6425.29603687638
"2118",6418.06815360223
"2119",6529.78227519906
"2120",6878.06953429701
"2121",7243.06881155048
"2122",7411.86005638891
"2123",7485.43734995562
"2124",7562.9011619325
"2125",7367.81685249224
"2126",7284.44645384301
"2127",7228.30866041789
"2128",7128.14929441685
"2129",7058.00722583255
"2130",7054.31301755892
"2131",7192.61875260701
"2132",7241.24453894972
"2133",7134.71671449794
"2134",6940.50961446346
"2135",6770.64900635727
"2136",6601.57396256855
"2137",6380.47047217915
"2138",6508.00538652082
"2139",6485.86725190738
"2140",6489.04565767689
"2141",6415.06058470202
"2142",6476.06360183871
"2143",6717.64804359926
"2144",7143.48367169989
"2145",7589.65200625348
"2146",7842.64107057535
"2147",7988.82694985589
"2148",8127.81133120529
"2149",7980.85606447071
"2150",7926.67821045205
"2151",7881.35183735375
"2152",7771.57864847943
"2153",7666.2426869884
"2154",7597.96998426373
"2155",7675.30790543235
"2156",7668.03079417553
"2157",7505.75211206007
"2158",7307.52421528116
"2159",7117.47901448927
"2160",6959.45518476655
"2161",6770.96784060418
"2162",6699.98033204159
"2163",6709.70530529905
"2164",6721.85055415698
"2165",6634.93273197019
"2166",6648.2748868298
"2167",6761.88739156859
"2168",7122.37771542368
"2169",7489.03760112873
"2170",7670.43581276204
"2171",7774.04026643652
"2172",7884.83431103024
"2173",7720.61842952218
"2174",7669.20615165627
"2175",7632.48238336865
"2176",7540.5799535144
"2177",7462.25939353201
"2178",7443.21569260979
"2179",7557.39665038641
"2180",7580.57606936824
"2181",7431.10700254059
"2182",7212.06752766188
"2183",6990.68015473601
"2184",6826.81908813197
"2185",6632.54281467338
"2186",6610.28712364309
"2187",6628.40957860887
"2188",6642.19656080859
"2189",6558.37300007351
"2190",6573.34546969226
"2191",6677.41784288475
"2192",7042.80954070925
"2193",7436.72269959926
"2194",7637.26706904653
"2195",7744.82097225243
"2196",7866.37412287277
"2197",7708.15290448446
"2198",7652.50951842434
"2199",7619.03862638653
"2200",7518.49321579993
"2201",7437.59768651468
"2202",7408.77148244709
"2203",7520.95921632593
"2204",7545.11322331053
"2205",7405.76580960063
"2206",7230.58436548099
"2207",7038.77183534463
"2208",6901.91920773247
"2209",6709.49600357942
"2210",6638.57700708215
"2211",6627.71385219621
"2212",6622.16843032003
"2213",6490.88574963991
"2214",6497.08190457332
"2215",6637.03767499519
"2216",7004.29264560948
"2217",7431.49998380086
"2218",7653.05707971614
"2219",7778.56469939714
"2220",7909.38784311736
"2221",7764.02222505519
"2222",7714.30989309772
"2223",7668.63029276911
"2224",7565.54266231821
"2225",7481.9037447112
"2226",7457.15583097304
"2227",7559.54538614544
"2228",7579.88474974653
"2229",7415.66632146336
"2230",7207.38721431423
"2231",7041.64292086764
"2232",6890.81723770773
"2233",6707.19399613642
"2234",6616.22925222834
"2235",6617.01707625182
"2236",6630.87274470802
"2237",6541.86020457387
"2238",6546.11027513488
"2239",6656.44029199737
"2240",7000.08967285744
"2241",7367.4985670545
"2242",7539.87228041512
"2243",7619.97522772945
"2244",7715.27991516715
"2245",7541.25457740339
"2246",7469.98041909651
"2247",7413.25964183268
"2248",7301.53242555003
"2249",7216.49000175132
"2250",7195.07094163571
"2251",7314.4451794538
"2252",7349.38090941011
"2253",7236.98533146119
"2254",7040.16243259228
"2255",6846.07797490614
"2256",6695.46425522445
"2257",6514.4401098056
"2258",6469.16545767614
"2259",6456.99964486941
"2260",6444.74708548791
"2261",6341.34561358073
"2262",6353.41768304659
"2263",6484.91181502106
"2264",6850.20892866222
"2265",7233.61276498812
"2266",7427.16791506691
"2267",7537.55793589305
"2268",7661.51822350277
"2269",7516.84952673999
"2270",7492.48364041639
"2271",7523.52117123013
"2272",7507.50003374534
"2273",7476.78883199854
"2274",7432.01506808584
"2275",7484.96073669752
"2276",7456.88004364688
"2277",7251.20639241932
"2278",7011.41595292126
"2279",6803.01078971255
"2280",6705.25962117194
"2281",6516.15536484748
"2282",6418.37484591144
"2283",6404.80219842069
"2284",6394.98921267016
"2285",6300.5484937864
"2286",6332.79497307287
"2287",6537.07620718992
"2288",6927.49889452406
"2289",7333.56583932131
"2290",7542.92131582807
"2291",7657.44663277043
"2292",7782.8295794365
"2293",7634.24855294719
"2294",7584.22900164244
"2295",7549.25232724791
"2296",7455.80808730535
"2297",7373.6966060868
"2298",7329.38859708238
"2299",7411.31189786029
"2300",7414.69121392155
"2301",7228.98358122879
"2302",7019.64890203765
"2303",6837.67228639379
"2304",6687.18247149543
"2305",6502.42041077858
"2306",6496.70354240594
"2307",6485.76155481675
"2308",6478.11159075056
"2309",6389.28226052993
"2310",6434.61010838882
"2311",6668.05413177804
"2312",7066.94380329274
"2313",7461.34688394948
"2314",7640.2809401029
"2315",7736.65197686546
"2316",7855.46983498714
"2317",7699.71888745421
"2318",7644.40219603208
"2319",7601.50042921425
"2320",7500.83962065381
"2321",7417.84524500881
"2322",7385.49047269833
"2323",7487.15028693759
"2324",7512.60322005955
"2325",7431.01086302532
"2326",7245.30569607268
"2327",7085.33488545801
"2328",6924.14485622133
"2329",6734.85700113471
"2330",6673.45963949278
"2331",6683.71966536163
"2332",6702.20914075949
"2333",6620.76645590876
"2334",6635.53779367182
"2335",6753.03078618976
"2336",7114.27439598543
"2337",7504.81199883092
"2338",7702.51702962978
"2339",7800.7462170873
"2340",7905.79660213037
"2341",7728.55327602834
"2342",7654.74081444392
"2343",7600.64155608382
"2344",7492.04567560836
"2345",7399.81390845698
"2346",7369.72184281261
"2347",7471.07711637604
"2348",7500.46739928772
"2349",7406.71384785052
"2350",7239.56098665773
"2351",7095.3955650136
"2352",6966.82063527076
"2353",6807.66798428006
"2354",6788.88151781309
"2355",6803.09507933307
"2356",6810.17340369582
"2357",6712.36284937919
"2358",6712.90493279644
"2359",6799.46319363715
"2360",7129.753198438
"2361",7475.03885286995
"2362",7617.03466934579
"2363",7660.78168347309
"2364",7709.22043184698
"2365",7485.16394846032
"2366",7379.89748176422
"2367",7323.01574703726
"2368",7218.82124438023
"2369",7151.52793557288
"2370",7132.9629797517
"2371",7264.57383081025
"2372",7310.17678657877
"2373",7192.50711117807
"2374",6991.56956337473
"2375",6813.97355312723
"2376",6457.34247036911
"2377",6273.76698481195
"2378",6258.30106840899
"2379",6259.11083725672
"2380",6241.72975071614
"2381",6154.46633142234
"2382",6267.35988214618
"2383",6416.47728737677
"2384",6772.29586975524
"2385",7188.43582035914
"2386",7311.61885966322
"2387",7457.45349419108
"2388",7554.21865438969
"2389",7383.60692470321
"2390",7384.07007830903
"2391",7352.31333593775
"2392",7249.28873892854
"2393",7171.32263313566
"2394",7113.21019075106
"2395",7169.33303199222
"2396",7182.40858816341
"2397",7014.76094443549
"2398",6794.79713895807
"2399",6619.42980149092
"2400",6479.82487132514
"2401",6323.07050755569
"2402",6242.06643188619
"2403",6253.5376163494
"2404",6262.74617042011
"2405",6183.84516762493
"2406",6251.93263258234
"2407",6387.17837253475
"2408",6732.9064131161
"2409",7089.41218625555
"2410",7272.40244026898
"2411",7366.88031934724
"2412",7496.49528373635
"2413",7332.79591379265
"2414",7389.17666753792
"2415",7330.01725211545
