;model_name;config;dropout;train_loss;train_rmse;train_mae;train_mape;valid_loss;valid_rmse;valid_mae;valid_mape;test_rmse;test_mae;test_mape;epochs;batch_train;input_shape;total_time;time_step;splits
0;06_1_l-5;{'name': '06_1_l-5', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.0;0.45836738252061576;0.0;0.4238037851295973;0.0;0.15961401863329994;0.0;0.32189992638795;0.0;0.0;0.0;0.0;2/30;8.0;(18240, [1], 77);83.92572021484375;0.0;2017-02-01 00:00:00+01:00
1;06_2_l-5_d-0.1;{'name': '06_2_l-5_d-0.1', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.1;0.5338253118618588;0.0;0.4778129564916813;0.0;0.15378694804262763;0.0;0.31403102405499994;0.0;0.0;0.0;0.0;2/30;8.0;(18240, [1], 77);79.35513854026794;0.0;2017-02-01 00:00:00+01:00
2;06_3_l-5_d-0.2;{'name': '06_3_l-5_d-0.2', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.2;0.5700543448637881;0.0;0.5015345660585648;0.0;0.16082897331165313;0.0;0.31938152391006025;0.0;0.0;0.0;0.0;2/30;8.0;(18240, [1], 77);80.87949728965759;0.0;2017-02-01 00:00:00+01:00
3;06_4_l-5_l-10;{'name': '06_4_l-5_l-10', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.0;0.4279748625661963;0.0;0.4053243523496285;0.0;0.1403539220398096;0.0;0.29439290054142475;0.0;0.0;0.0;0.0;3/30;8.0;(18240, [1], 77);135.4805965423584;0.0;2017-02-01 00:00:00+01:00
4;06_5_l-5_l-10_d-0.1;{'name': '06_5_l-5_l-10_d-0.1', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.1;0.4594540452179213;0.0;0.4279639380126211;0.0;0.1559698692953884;0.0;0.3149739735220608;0.0;0.0;0.0;0.0;3/30;8.0;(18240, [1], 77);141.71663188934326;0.0;2017-02-01 00:00:00+01:00
5;06_6_l-5_l-10_d-0.2;{'name': '06_6_l-5_l-10_d-0.2', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.2;0.47816482798876486;0.0;0.44600711716747465;0.0;0.13360662315563673;0.0;0.2825835216627048;0.0;0.0;0.0;0.0;3/30;8.0;(18240, [1], 77);142.02392649650574;0.0;2017-02-01 00:00:00+01:00
6;06_7_l-5_l-15;{'name': '06_7_l-5_l-15', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 15, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.0;0.40678815462709744;0.0;0.38689034545116063;0.0;0.12409474323667063;0.0;0.2764190759248378;0.0;0.0;0.0;0.0;3/30;8.0;(18240, [1], 77);138.62338304519653;0.0;2017-02-01 00:00:00+01:00
7;06_8_l-5_l-15_d-0.1;{'name': '06_8_l-5_l-15_d-0.1', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 15, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.1;0.43872045746390714;0.0;0.4144320622731915;0.0;0.15818497583805174;0.0;0.3147410400407879;0.0;0.0;0.0;0.0;4/30;8.0;(18240, [1], 77);163.28300189971924;0.0;2017-02-01 00:00:00+01:00
8;06_9_l-5_l-15_d-0.2;{'name': '06_9_l-5_l-15_d-0.2', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 15, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.2;0.481519725674604;0.0;0.44312641509857614;0.0;0.13499547224369293;0.0;0.28776511072851063;0.0;0.0;0.0;0.0;3/30;8.0;(18240, [1], 77);148.6424105167389;0.0;2017-02-01 00:00:00+01:00
9;06_10_l-5_l-20;{'name': '06_10_l-5_l-20', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.0;0.40654506521936956;0.0;0.3857182054351525;0.0;0.131616570509913;0.0;0.2824518453623903;0.0;0.0;0.0;0.0;4/30;8.0;(18240, [1], 77);165.80371046066284;0.0;2017-02-01 00:00:00+01:00
10;06_11_l-5_l-20_d-0.1;{'name': '06_11_l-5_l-20_d-0.1', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.1;0.47528292880426243;0.0;0.4389066110945127;0.0;0.17089467298590758;0.0;0.32114355442555326;0.0;0.0;0.0;0.0;2/30;8.0;(18240, [1], 77);121.85715746879578;0.0;2017-02-01 00:00:00+01:00
11;06_12_l-5_l-20_d-0.2;{'name': '06_12_l-5_l-20_d-0.2', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.2;0.48014009654217626;0.0;0.4456160398151137;0.0;0.15537996157562653;0.0;0.3110913281868163;0.0;0.0;0.0;0.0;3/30;8.0;(18240, [1], 77);144.44739770889282;0.0;2017-02-01 00:00:00+01:00
12;06_13_l-5_l-10;{'name': '06_13_l-5_l-10', 'layers': [{'type': 'lstm', 'cells': 5, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 8, 'timesteps': 1};0.0;0.4097002885082794;0.0;0.38668695760057553;0.0;0.17245362194667554;0.0;0.327382587974793;0.0;0.0;0.0;0.0;5/30;8.0;(18240, [1], 77);186.75246024131775;0.0;2017-02-01 00:00:00+01:00
