;model_name;config;dropout;train_loss;train_rmse;train_mae;train_mape;valid_loss;valid_rmse;valid_mae;valid_mape;test_rmse;test_mae;test_mape;epochs;batch_train;input_shape;total_time;time_step;splits
11;model6_12_l-10_l-10_d-0.2;{'name': 'model6_12_l-10_l-10_d-0.2', 'layers': [{'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.2;0.6585891436076319;0.0;0.557777020154689;0.0;0.11472033377331083;0.0;0.2731248011240865;0.0;0.0;0.0;0.0;3/50;16.0;(16184, [1], 77);27.89543390274048;0.0;[0.8]
12;model6_13_l-10_l-10_l-10;{'name': 'model6_13_l-10_l-10_l-10', 'layers': [{'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.0;0.4799349283447261;0.0;0.43645731048435155;0.0;0.11512848761596597;0.0;0.2681019931736559;0.0;0.0;0.0;0.0;7/50;16.0;(16184, [1], 77);39.14526653289795;0.0;[0.8]
13;model6_14_l-10_l-10_l-10_d-0.1;{'name': 'model6_14_l-10_l-10_l-10_d-0.1', 'layers': [{'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.1;0.6058998448067381;0.0;0.5215965239388687;0.0;0.11942789681016071;0.0;0.27353102798656664;0.0;0.0;0.0;0.0;4/50;16.0;(16184, [1], 77);41.987480878829956;0.0;[0.8]
14;model6_15_l-10_l-10_l-10_d-0.2;{'name': 'model6_15_l-10_l-10_l-10_d-0.2', 'layers': [{'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.2;0.6112599498713194;0.0;0.5231510170900041;0.0;0.11867305034273627;0.0;0.2764482710989985;0.0;0.0;0.0;0.0;7/50;16.0;(16184, [1], 77);45.68403697013855;0.0;[0.8]
15;model6_16_l-10_l-10_l-20;{'name': 'model6_16_l-10_l-10_l-20', 'layers': [{'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.0;0.4795151632267646;0.0;0.43263925107285767;0.0;0.12183856484618517;0.0;0.27543749826231806;0.0;0.0;0.0;0.0;6/50;16.0;(16184, [1], 77);50.21281623840332;0.0;[0.8]
16;model6_17_l-10_l-10_l-20_d-0.1;{'name': 'model6_17_l-10_l-10_l-20_d-0.1', 'layers': [{'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.1;0.5891478547161014;0.0;0.5134820262308616;0.0;0.11514268932624323;0.0;0.268767131178981;0.0;0.0;0.0;0.0;4/50;16.0;(16184, [1], 77);37.456332206726074;0.0;[0.8]
17;model6_18_l-10_l-10_l-20_d-0.2;{'name': 'model6_18_l-10_l-10_l-20_d-0.2', 'layers': [{'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.2;0.6169543177170312;0.0;0.5271979364277554;0.0;0.10964862750105486;0.0;0.2631436368026356;0.0;0.0;0.0;0.0;4/50;16.0;(16184, [1], 77);42.91158604621887;0.0;[0.8]
18;model6_19_l-10_l-20;{'name': 'model6_19_l-10_l-20', 'layers': [{'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.0;0.521549401384616;0.0;0.4628079913749978;0.0;0.1077253978312163;0.0;0.25905178645902344;0.0;0.0;0.0;0.0;3/50;16.0;(16184, [1], 77);26.868873119354248;0.0;[0.8]
19;model6_20_l-10_l-20_d-0.1;{'name': 'model6_20_l-10_l-20_d-0.1', 'layers': [{'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.1;0.5508494905975494;0.0;0.4851803740184888;0.0;0.13872375763897407;0.0;0.2950884723058431;0.0;0.0;0.0;0.0;4/50;16.0;(16184, [1], 77);28.765925645828247;0.0;[0.8]
20;model6_21_l-10_l-20_d-0.2;{'name': 'model6_21_l-10_l-20_d-0.2', 'layers': [{'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.2;0.6096526396763597;0.0;0.5239956828918682;0.0;0.12973091306423049;0.0;0.2898764972123179;0.0;0.0;0.0;0.0;2/50;16.0;(16184, [1], 77);24.96469736099243;0.0;[0.8]
21;model6_22_l-10_l-20_l-10;{'name': 'model6_22_l-10_l-20_l-10', 'layers': [{'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.0;0.4576649276484426;0.0;0.4216682528627965;0.0;0.11527118252793161;0.0;0.2691493309149058;0.0;0.0;0.0;0.0;9/50;16.0;(16184, [1], 77);44.948174238204956;0.0;[0.8]
22;model6_23_l-10_l-20_l-10_d-0.1;{'name': 'model6_23_l-10_l-20_l-10_d-0.1', 'layers': [{'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.1;0.5614138346289749;0.0;0.48950296763804996;0.0;0.133936864877175;0.0;0.29122047181619276;0.0;0.0;0.0;0.0;6/50;16.0;(16184, [1], 77);42.4783296585083;0.0;[0.8]
23;model6_24_l-10_l-20_l-10_d-0.2;{'name': 'model6_24_l-10_l-20_l-10_d-0.2', 'layers': [{'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.2;0.6644655921817636;0.0;0.5606904892787355;0.0;0.11944603889553558;0.0;0.2750960198590661;0.0;0.0;0.0;0.0;4/50;16.0;(16184, [1], 77);41.867570877075195;0.0;[0.8]
24;model6_25_l-10_l-20_l-20;{'name': 'model6_25_l-10_l-20_l-20', 'layers': [{'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.0;0.48068504342498497;0.0;0.43432342366986576;0.0;0.10508797937395549;0.0;0.25704966935485896;0.0;0.0;0.0;0.0;6/50;16.0;(16184, [1], 77);40.28066849708557;0.0;[0.8]
25;model6_26_l-10_l-20_l-20_d-0.1;{'name': 'model6_26_l-10_l-20_l-20_d-0.1', 'layers': [{'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.1;0.5632003917357664;0.0;0.49069316489955844;0.0;0.12200699705114164;0.0;0.2740662289359192;0.0;0.0;0.0;0.0;5/50;16.0;(16184, [1], 77);36.72325897216797;0.0;[0.8]
26;model6_27_l-10_l-20_l-20_d-0.2;{'name': 'model6_27_l-10_l-20_l-20_d-0.2', 'layers': [{'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.2;0.5511188058709848;0.0;0.4836232976064694;0.0;0.10546295834926538;0.0;0.2616939633568325;0.0;0.0;0.0;0.0;8/50;16.0;(16184, [1], 77);56.804073333740234;0.0;[0.8]
27;model6_28_l-10_l-50;{'name': 'model6_28_l-10_l-50', 'layers': [{'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.0;0.47002830142581237;0.0;0.4246939325472628;0.0;0.13104014246180506;0.0;0.28945258720824035;0.0;0.0;0.0;0.0;4/50;16.0;(16184, [1], 77);26.512505292892456;0.0;[0.8]
28;model6_29_l-10_l-50_d-0.1;{'name': 'model6_29_l-10_l-50_d-0.1', 'layers': [{'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.1;0.49884718741844;0.0;0.447625054122491;0.0;0.13557528855168435;0.0;0.2958006035204571;0.0;0.0;0.0;0.0;4/50;16.0;(16184, [1], 77);35.86950135231018;0.0;[0.8]
29;model6_30_l-10_l-50_d-0.2;{'name': 'model6_30_l-10_l-50_d-0.2', 'layers': [{'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.2;0.5309593676876079;0.0;0.46492691777361045;0.0;0.13025304244019756;0.0;0.2911129359635386;0.0;0.0;0.0;0.0;5/50;16.0;(16184, [1], 77);31.83661985397339;0.0;[0.8]
30;model6_31_l-10_l-50_l-10;{'name': 'model6_31_l-10_l-50_l-10', 'layers': [{'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.0;0.48166351069032004;0.0;0.4390263314668563;0.0;0.11215824566984384;0.0;0.26299001460913385;0.0;0.0;0.0;0.0;6/50;16.0;(16184, [1], 77);49.95824337005615;0.0;[0.8]
31;model6_32_l-10_l-50_l-10_d-0.1;{'name': 'model6_32_l-10_l-50_l-10_d-0.1', 'layers': [{'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.1;0.5427533758387467;0.0;0.4796840398951131;0.0;0.10333609486939294;0.0;0.25601557317641704;0.0;0.0;0.0;0.0;7/50;16.0;(16184, [1], 77);56.93742895126343;0.0;[0.8]
32;model6_33_l-10_l-50_l-10_d-0.2;{'name': 'model6_33_l-10_l-50_l-10_d-0.2', 'layers': [{'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.2;0.570115967581166;0.0;0.5030019359918696;0.0;0.12049103059833592;0.0;0.27843355785797136;0.0;0.0;0.0;0.0;8/50;16.0;(16184, [1], 77);67.92936444282532;0.0;[0.8]
33;model6_34_l-10_l-50_l-20;{'name': 'model6_34_l-10_l-50_l-20', 'layers': [{'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.0;0.5035209314303636;0.0;0.45193098211944177;0.0;0.1315284742982966;0.0;0.2862035022808774;0.0;0.0;0.0;0.0;5/50;16.0;(16184, [1], 77);45.807475328445435;0.0;[0.8]
34;model6_35_l-10_l-50_l-20_d-0.1;{'name': 'model6_35_l-10_l-50_l-20_d-0.1', 'layers': [{'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.1;0.5323272194041052;0.0;0.47866030458282627;0.0;0.1300046625501006;0.0;0.28570949415316677;0.0;0.0;0.0;0.0;8/50;16.0;(16184, [1], 77);48.309345960617065;0.0;[0.8]
35;model6_36_l-10_l-50_l-20_d-0.2;{'name': 'model6_36_l-10_l-50_l-20_d-0.2', 'layers': [{'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.2;0.6602378582630228;0.0;0.555138282542323;0.0;0.13167649191241748;0.0;0.2885269194767617;0.0;0.0;0.0;0.0;4/50;16.0;(16184, [1], 77);41.214234590530396;0.0;[0.8]
36;model6_37_l-24;{'name': 'model6_37_l-24', 'layers': [{'type': 'lstm', 'cells': 24, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.0;0.6401550485850375;0.0;0.5306823245711321;0.0;0.13845986649762876;0.0;0.29605762918691825;0.0;0.0;0.0;0.0;1/50;16.0;(16184, [1], 77);14.437802076339722;0.0;[0.8]
37;model6_38_l-24_d-0.1;{'name': 'model6_38_l-24_d-0.1', 'layers': [{'type': 'lstm', 'cells': 24, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.1;0.5231716167101146;0.0;0.45575457304366146;0.0;0.11785092818006726;0.0;0.2714663233128515;0.0;0.0;0.0;0.0;2/50;16.0;(16184, [1], 77);14.994490623474121;0.0;[0.8]
38;model6_39_l-24_d-0.2;{'name': 'model6_39_l-24_d-0.2', 'layers': [{'type': 'lstm', 'cells': 24, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.2;0.5199288982617104;0.0;0.4629732908402444;0.0;0.1221348389563621;0.0;0.27681105749884455;0.0;0.0;0.0;0.0;2/50;16.0;(16184, [1], 77);15.163574457168579;0.0;[0.8]
39;model6_40_l-24_l-10;{'name': 'model6_40_l-24_l-10', 'layers': [{'type': 'lstm', 'cells': 24, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.0;0.5042199887639218;0.0;0.44703288939959923;0.0;0.11762536923391836;0.0;0.271736771237142;0.0;0.0;0.0;0.0;3/50;16.0;(16184, [1], 77);24.800477504730225;0.0;[0.8]
40;model6_41_l-24_l-10_d-0.1;{'name': 'model6_41_l-24_l-10_d-0.1', 'layers': [{'type': 'lstm', 'cells': 24, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.1;0.5401426668063598;0.0;0.4775224737961154;0.0;0.11346614497741407;0.0;0.2684202236630539;0.0;0.0;0.0;0.0;4/50;16.0;(16184, [1], 77);30.40755009651184;0.0;[0.8]
41;model6_42_l-24_l-10_d-0.2;{'name': 'model6_42_l-24_l-10_d-0.2', 'layers': [{'type': 'lstm', 'cells': 24, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.2;0.5414729948179757;0.0;0.47277730589154626;0.0;0.11015602332161795;0.0;0.2633728465010034;0.0;0.0;0.0;0.0;5/50;16.0;(16184, [1], 77);29.079074382781982;0.0;[0.8]
42;model6_43_l-24_l-20;{'name': 'model6_43_l-24_l-20', 'layers': [{'type': 'lstm', 'cells': 24, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.0;0.47908599230452764;0.0;0.4284305222912683;0.0;0.12552044785922706;0.0;0.2776205763220787;0.0;0.0;0.0;0.0;4/50;16.0;(16184, [1], 77);29.256007432937622;0.0;[0.8]
43;model6_44_l-24_l-20_d-0.1;{'name': 'model6_44_l-24_l-20_d-0.1', 'layers': [{'type': 'lstm', 'cells': 24, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.1;0.5083220615483388;0.0;0.4519154959357124;0.0;0.11979675616626398;0.0;0.2700483039537869;0.0;0.0;0.0;0.0;4/50;16.0;(16184, [1], 77);26.572880029678345;0.0;[0.8]
44;model6_45_l-24_l-20_d-0.2;{'name': 'model6_45_l-24_l-20_d-0.2', 'layers': [{'type': 'lstm', 'cells': 24, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.2;0.5093524710232639;0.0;0.45272063144352587;0.0;0.13046030198122457;0.0;0.2881765341994786;0.0;0.0;0.0;0.0;5/50;16.0;(16184, [1], 77);25.444488286972046;0.0;[0.8]
45;model6_46_l-24_l-10;{'name': 'model6_46_l-24_l-10', 'layers': [{'type': 'lstm', 'cells': 24, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.0;0.5612897104370709;0.0;0.48955471495025976;0.0;0.12058321569151807;0.0;0.2729096070743433;0.0;0.0;0.0;0.0;2/50;16.0;(16184, [1], 77);24.766276836395264;0.0;[0.8]
46;model6_47_l-24_l-10_d-0.1;{'name': 'model6_47_l-24_l-10_d-0.1', 'layers': [{'type': 'lstm', 'cells': 24, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.1;0.5314888591326691;0.0;0.4696647100546599;0.0;0.10502324997456652;0.0;0.25518837357216545;0.0;0.0;0.0;0.0;3/50;16.0;(16184, [1], 77);29.1828875541687;0.0;[0.8]
47;model6_48_l-24_l-10_d-0.2;{'name': 'model6_48_l-24_l-10_d-0.2', 'layers': [{'type': 'lstm', 'cells': 24, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.2;0.5900532278786005;0.0;0.5097786119698152;0.0;0.12102901690298377;0.0;0.2763474814520024;0.0;0.0;0.0;0.0;4/50;16.0;(16184, [1], 77);29.414212703704834;0.0;[0.8]
48;model6_49_l-24_l-10_l-10;{'name': 'model6_49_l-24_l-10_l-10', 'layers': [{'type': 'lstm', 'cells': 24, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 16, 'timesteps': 1};0.0;0.47691367695635306;0.0;0.4236941199809571;0.0;0.1167728644334665;0.0;0.26718260285140266;0.0;0.0;0.0;0.0;4/50;16.0;(16184, [1], 77);32.50427007675171;0.0;[0.8]
